Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc16a1,0.000638612666516851,-0.255973230812526,0.056,0.082,1
Gadd45gip1,0.000639586914928445,-0.438799541135876,0.031,0.051,1
Gm41611,0.000639856851397083,-2.1585069900127,0.002,0.01,1
Mark3,0.000642206627449055,-0.272204852552581,0.111,0.146,1
Edem2,0.000643388863213196,0.792196476115163,0.138,0.112,1
Creb3l2,0.000643848317800078,0.844631986583794,0.048,0.03,1
Ncbp1,0.000643961571391859,-0.195244857879385,0.107,0.143,1
Rwdd3,0.000645020727171798,-1.63091276343828,0.002,0.01,1
Nme7,0.000646111798763202,-0.528418649883627,0.018,0.035,1
Lig4,0.000647086034095415,-0.456455547898554,0.031,0.051,1
Fam3a,0.000648426628801234,-0.147572067071419,0.066,0.095,1
Zfp809,0.00065036784039169,-0.295451058857402,0.054,0.08,1
Rnf214,0.000654261827921259,-0.245030700685288,0.078,0.107,1
ENSMUSG00000121093,0.000656538546389924,-0.233402118502686,0.05,0.075,1
Wnk2,0.000657470519352735,1.42085008226697,0.024,0.012,1
Tmem259,0.000659716295499346,-0.408725691230774,0.048,0.072,1
Srebf1,0.000661452938021118,-0.333131914474101,0.053,0.078,1
Lrp1,0.000662013652543225,0.347365341838456,0.498,0.495,1
Man2c1os,0.000662063563456795,-1.2777349978311,0.003,0.012,1
Nfia,0.00066248824104873,-0.541069133836074,0.031,0.051,1
Rell1,0.000665226654493038,0.766056007586235,0.107,0.082,1
Ccdc186,0.000665262666295612,-0.232701200615322,0.081,0.112,1
Nubp1,0.000668630595721245,-0.131911332517118,0.081,0.113,1
Bicd2,0.000671776077638176,-0.321223015281454,0.078,0.108,1
Slc4a1ap,0.000672549014831336,-0.110033326959746,0.114,0.151,1
Sptlc2,0.000672762982983409,0.385373330707133,0.399,0.385,1
Zbtb37,0.000674886717743612,-0.652395415835917,0.016,0.031,1
Smim26,0.000677555255603303,-0.559031186136575,0.041,0.064,1
Fbxl14,0.000677714116968654,-0.472680492868965,0.045,0.068,1
Pced1a,0.000685291240057615,-0.733694955494062,0.016,0.031,1
Garin1a,0.000687347024887179,1.71736239751347,0.012,0.005,1
Vrk3,0.000689381298427728,-0.132995480260937,0.088,0.121,1
Ago1,0.000689872823172862,-0.238984027610242,0.087,0.119,1
Fam193a,0.000690125745691808,-0.123520831116943,0.153,0.196,1
Alkbh7,0.000694252394582636,-0.489604097642484,0.03,0.049,1
Mpv17,0.000697282310574705,-0.276540562038519,0.076,0.106,1
Zxdb,0.000699428865263004,-0.571065724020456,0.016,0.032,1
Mphosph9,0.000701102025823538,-0.790258532496538,0.013,0.027,1
Puf60,0.000701881086236902,-0.158604292491266,0.176,0.221,1
Ip6k2,0.000705925875111801,-0.189413471901669,0.054,0.08,1
Rtl8a,0.000706638118130952,-0.398270211442138,0.055,0.08,1
Ube2cbp,0.00070725768367791,-1.45011383188958,0.004,0.014,1
2210016L21Rik,0.000714707721454481,-0.196587389255541,0.108,0.143,1
Phlpp2,0.000718481515627725,-0.701216124712429,0.014,0.029,1
Trp53bp2,0.000719189723454825,-0.367205691524344,0.04,0.063,1
Nbas,0.000722300706981309,-0.467379755389163,0.052,0.077,1
Bola3,0.000725725410832144,-0.106250422013683,0.194,0.241,1
Tfpt,0.000726348256821161,-0.396498055438117,0.037,0.059,1
Tmem205,0.000728570403048125,-0.243281881767128,0.06,0.087,1
Zfp629,0.000729239190941148,-1.09643248492939,0.014,0.029,1
ENSMUSG00000120303,0.000729672721364273,1.07888607657129,0.04,0.024,1
Klrk1,0.000731097824066109,-0.750096659657883,0.009,0.022,1
Ggct,0.000731171972810412,-0.28699696532531,0.037,0.059,1
Tmem161a,0.00073125855831563,-0.370904463452758,0.074,0.103,1
Mrps7,0.000736231372697359,-0.351799901762421,0.076,0.105,1
Rc3h2,0.000736406125047228,-0.186089799753406,0.098,0.132,1
Xpo7,0.000738733335228805,-0.169446709181131,0.137,0.177,1
Mrps12,0.000739581422185967,-0.265112353231619,0.101,0.134,1
2310058D17Rik,0.000747026544555517,-0.989662146705616,0.007,0.019,1
Nop2,0.000747178289671193,-0.229370782536069,0.046,0.07,1
Rnf217,0.000747461152594403,-0.281548286675485,0.065,0.092,1
Socs6,0.000749543685473831,0.63334441903721,0.142,0.115,1
Arhgap1,0.000752437366692008,-0.177266560653057,0.111,0.147,1
Akap7,0.000755193646322578,-0.267068210872427,0.082,0.113,1
Rbm15b,0.000758168561861806,-0.385739742578138,0.027,0.046,1
Gm2245,0.00076092487341801,-0.408633095542436,0.03,0.049,1
Cyb561d2,0.000768334933770159,-0.443399810125966,0.034,0.055,1
Dhodh,0.000768494358183508,-0.649823143942444,0.024,0.042,1
Aamdc,0.000769686041845347,-0.629325762475547,0.023,0.04,1
Kash5,0.000770621820346187,-2.00661649859689,0.002,0.01,1
Slc39a12,0.000772877390626767,-1.60728147258802,0.005,0.015,1
2610037D02Rik,0.000778918348731344,-0.52029391532822,0.031,0.051,1
P2ry12,0.000779526750003544,-1.13656897906407,0.009,0.021,1
Anp32b,0.000780999285654266,0.307975416606123,0.561,0.575,1
Cers2,0.000783365793445147,0.287916412054275,0.587,0.6,1
Tsacc,0.000783987789560903,-2.11049435729395,0.002,0.011,1
Bckdha,0.000784142579728573,-0.847042663545103,0.02,0.036,1
Mrnip,0.000784365284733541,1.42955022444457,0.019,0.009,1
Trim14,0.000784709251139951,-0.10610919778806,0.205,0.254,1
Klf2,0.000786107089516773,-0.182048714232552,0.125,0.162,1
Rffl,0.000787138202806491,1.01482784540432,0.053,0.035,1
Mlycd,0.000788431640544596,-0.985760599330719,0.011,0.024,1
Tnrc18,0.000788586558646078,-0.196715205856429,0.114,0.15,1
C2cd3,0.000789678886188003,-0.563272763506952,0.021,0.038,1
Gm36199,0.000790563230029367,1.72677938572957,0.013,0.005,1
Cblb,0.000790574416698899,-0.119978810254768,0.167,0.212,1
Abhd3,0.000790824644584914,-1.41719565300116,0.003,0.012,1
Rrp9,0.000801306172961593,-0.634387529151375,0.034,0.055,1
Gins4,0.000802160691424076,-0.276506040692385,0.061,0.088,1
Wtap,0.000804069133709339,-0.184530086121517,0.201,0.248,1
Ppp1r12c,0.000804732620598881,-0.107267581734439,0.224,0.276,1
Pafah1b3,0.000806267660574397,-0.520028293146957,0.05,0.074,1
Xpo5,0.000806657981644583,-0.333882135054316,0.031,0.051,1
Lats1,0.00080889365901724,-0.260522694827523,0.097,0.129,1
Hhex,0.000809090264382274,-0.191539822126142,0.089,0.121,1
Hlcs,0.00083283219453902,-0.499164778046258,0.023,0.04,1
Pin4,0.000833696526720827,-0.28576667975985,0.065,0.092,1
Brf1,0.000834007696942114,-0.169916300456862,0.04,0.062,1
Pcf11,0.000834671623656974,0.681871122974849,0.162,0.136,1
Uqcc2,0.000835664606778369,-0.242973952445449,0.103,0.136,1
Lsm7,0.000838609142119582,-0.277175286091668,0.093,0.125,1
Dnajc14,0.000839013523919197,-0.149390524433526,0.103,0.138,1
Wipi2,0.000841708546986831,-0.388430335153918,0.051,0.075,1
Zfp64,0.000841827786734026,-0.324392495912716,0.038,0.059,1
Col4a4,0.000847656219697905,-0.775432705339803,0.011,0.024,1
Tmem115,0.000847689955536186,-0.43660360880583,0.035,0.056,1
Ttc28,0.000848063094368109,-0.848146370863428,0.016,0.031,1
Lrif1,0.000850303592329291,-0.143132059956831,0.076,0.105,1
Ocrl,0.000852975807601387,-0.276311667835689,0.117,0.153,1
Shld2,0.000854123233848313,-0.490537064630395,0.03,0.049,1
Cmpk2,0.000857227060423519,1.22354126213139,0.045,0.069,1
Snx11,0.000857577003256076,-0.421590441754358,0.049,0.072,1
Oas1g,0.00085999870133272,0.913452628420572,0.033,0.019,1
Thap1,0.00086157708086535,-0.392978292077516,0.024,0.042,1
Phf21a,0.000862193052567677,-0.128157331065771,0.176,0.223,1
Wapl,0.000863908157589456,-0.116005724550893,0.285,0.345,1
Clock,0.000865063093434576,-0.104788596092526,0.115,0.151,1
Rai14,0.000865259060565609,0.91532504678696,0.084,0.063,1
Lyrm2,0.000867711739031709,-0.380743389302137,0.065,0.092,1
C1galt1,0.000868618909728201,-0.124081430112922,0.113,0.148,1
Stx11,0.000869999447899643,0.979133168646151,0.06,0.041,1
Polr3d,0.000872590617679852,-0.326490570117302,0.034,0.055,1
Alg10b,0.00087449290095459,-0.275242480097115,0.096,0.128,1
Arrdc4,0.000874637955084056,0.70270645850531,0.145,0.12,1
Slc7a8,0.000884458534149148,0.254473974267794,0.592,0.602,1
Cradd,0.00088449011505798,-0.654662927611375,0.023,0.04,1
Atxn7l1,0.000885569842710198,0.497080616111203,0.171,0.143,1
Josd2,0.000891994688844352,-0.455695349943188,0.039,0.061,1
Tbc1d9b,0.000894159516112804,-0.173848102285701,0.146,0.186,1
Hoxb4,0.000896244689662205,-0.419424913238086,0.024,0.042,1
Tcirg1,0.000896885207306644,0.371687006586139,0.426,0.42,1
Ddx28,0.000898256794159161,-0.285472824280177,0.05,0.074,1
Bad,0.000900622466750141,-0.193915759626949,0.081,0.112,1
Arfgap2,0.000901583883627968,-0.102148742279079,0.134,0.174,1
Pfas,0.000905937896076483,-0.491081048277009,0.028,0.047,1
Sbno2,0.000906278762501256,-0.157743775988273,0.203,0.252,1
Pdss1,0.00090981513511775,-0.530946305357894,0.024,0.042,1
Itfg1,0.000912282019951935,-0.157437383648661,0.177,0.222,1
Gas2l1,0.000912619083857584,-0.262129497068651,0.072,0.1,1
Mrpl40,0.000913976865333335,-0.275556404634437,0.094,0.126,1
Abcc1,0.000915120961934168,0.515387391242146,0.291,0.267,1
Actr1a,0.000916616614490784,-0.130508573646706,0.177,0.222,1
Polr2c,0.000916656516645795,-0.343455469409881,0.036,0.057,1
Trim6,0.000918576657858035,1.31754780759343,0.028,0.016,1
ENSMUSG00000121277,0.000918908014471311,1.42465335306325,0.016,0.007,1
Abhd5,0.000921179213285986,0.694640337517696,0.152,0.126,1
Vps53,0.000926551902288594,-0.120201192186672,0.155,0.196,1
Wdr33,0.000927539061639489,-0.13765055789142,0.146,0.186,1
Alg1,0.000934023105595585,-0.202392142210702,0.075,0.104,1
Olfr753-ps1,0.000935964163348543,-2.12554091026006,0.002,0.011,1
Arhgef7,0.000936777596384486,-0.137845118245923,0.231,0.28,1
Anapc1,0.00093958776390609,-0.217195324696753,0.104,0.138,1
Tusc3,0.000941421094889528,-0.204453153170848,0.086,0.117,1
Noc2l,0.000942041082380048,-0.126624086032874,0.127,0.166,1
Apoo,0.000945191342638987,-0.266909796331791,0.048,0.071,1
Zfp287,0.000947854348759113,-0.966030552978883,0.01,0.023,1
Clcc1,0.000951813056709596,-0.310313762620836,0.068,0.096,1
Dus3l,0.000957611232720792,-0.525258856988767,0.013,0.028,1
Brd8,0.000963005502601508,-0.181677247668703,0.091,0.123,1
2610035D17Rik,0.000964500115696898,-0.698875719538073,0.011,0.024,1
Ppan,0.00096616171132291,-1.36835474698191,0.007,0.018,1
Gm45894,0.000974298803479835,-1.27711176564802,0.007,0.018,1
Nnt,0.000977223564771039,-0.553671479397812,0.031,0.051,1
Rwdd4a,0.000978218656626239,-0.119770347834302,0.116,0.153,1
Zdhhc9,0.000985159522785298,-0.179094639521716,0.111,0.147,1
Acox3,0.000987117347161814,0.514048035612318,0.181,0.153,1
Pnpla6,0.000987122077063045,-0.790580062758253,0.019,0.035,1
Dph5,0.000988082591913934,-0.329733730640848,0.034,0.054,1
Sgo2a,0.000990396673962383,1.67847229361403,0.014,0.006,1
Hgs,0.000991680795626727,-0.173837518822855,0.084,0.114,1
Zfp120,0.000992396860142107,-0.107024531084059,0.115,0.152,1
Xrcc1,0.000994879043560842,-0.195639335403658,0.053,0.077,1
Stk35,0.00099607152871717,-0.621177068239832,0.023,0.04,1
Ubac1,0.00099969376730566,-0.258196472785194,0.078,0.107,1
Reps1,0.00100657246569925,-0.369194251778554,0.068,0.095,1
Zfp865,0.00100684514232403,-0.463577351511352,0.027,0.046,1
Gm49368,0.00100785581988978,0.888876630750271,0.063,0.044,1
Kctd5,0.00100895337684748,-0.170795007672223,0.045,0.069,1
Fbl,0.001009385491492,-0.119848422403427,0.119,0.156,1
Sec61g,0.00101184840195314,0.247076710588105,0.634,0.654,1
Cdc42se1,0.00101223612745085,0.357541771295054,0.359,0.34,1
Npl,0.00101671183224142,-0.496215883917746,0.038,0.059,1
Ak3,0.00101746979455322,-0.115085510470118,0.179,0.223,1
Gm16196,0.00102230469638125,-0.348321869775439,0.012,0.026,1
Zfp319,0.00102571242874699,-0.454648006920929,0.032,0.052,1
Ang,0.00103126418642077,1.36365970059082,0.018,0.008,1
Lsm5,0.00103338953317928,-0.144897871234099,0.08,0.11,1
Vim,0.00103889268517258,0.100046874052244,0.989,0.996,1
Mir142hg,0.00103962191096288,0.492936708686892,0.292,0.272,1
Paf1,0.00103976781259293,-0.273060144784289,0.068,0.096,1
Prorp,0.00104085183588803,-0.426652308532931,0.018,0.034,1
Hpse,0.00104188934965992,0.559115375125955,0.376,0.367,1
Zc3h13,0.00104348123834708,-0.113335953098977,0.166,0.21,1
Gpr137b,0.00104475594517464,0.917073300199955,0.093,0.071,1
Tmem198b,0.00104476291886823,-0.174920127287224,0.048,0.071,1
Dkc1,0.00104602507627032,-0.447127777582042,0.042,0.064,1
Tnpo3,0.00104612491566347,-0.109073011771742,0.172,0.218,1
Sigmar1,0.00104726638087799,-0.275904687883426,0.063,0.089,1
Bean1,0.00104959971721906,-1.02706405209214,0.008,0.019,1
Sanbr,0.00105174764670372,-0.138002417038849,0.113,0.149,1
Golga2,0.00105382927905573,-0.321862109603766,0.072,0.1,1
Akap8l,0.00105446606908356,-0.260103345023388,0.072,0.1,1
Hmg20b,0.00106827588973743,0.569788109220319,0.187,0.16,1
Castor1,0.00107024659769607,1.24283242671987,0.019,0.009,1
Chaserr,0.00107204306766349,0.645839843398798,0.17,0.146,1
Slc35b2,0.00107302058661406,-0.276453958514653,0.047,0.07,1
Cntnap5c,0.001075074058989,-1.22421808192574,0.006,0.016,1
Pou3f1,0.00107730275685824,-0.166761714891752,0.02,0.037,1
Map1s,0.00108111694954957,-0.129695448084279,0.141,0.182,1
Vps39,0.00108208946958314,-0.259216284117521,0.093,0.125,1
Stard9,0.00108289085980853,-0.143598919435802,0.095,0.128,1
Tpcn2,0.00108769990950816,-0.375386309479247,0.06,0.086,1
Gm6209,0.00109701235585109,1.60840817195796,0.024,0.013,1
Ogfod2,0.00109914198425955,-0.656536733502624,0.023,0.04,1
Rgs18,0.0010997406035293,-0.434329747067972,0.056,0.08,1
Ahr,0.00110301235349109,0.766762603155495,0.059,0.041,1
Serp1,0.00110315235018578,0.35242057740043,0.523,0.538,1
Mrpl17,0.00110352422025797,-0.182242703210174,0.119,0.154,1
4632427E13Rik,0.00110407424745381,-0.682550755324957,0.013,0.027,1
Atg16l2,0.00110451022349633,-0.56900313342085,0.013,0.027,1
Tmcc2,0.00110469800147737,-0.951730766409839,0.009,0.021,1
Tm4sf1,0.00110884072310804,1.68584965684027,0.012,0.005,1
Men1,0.00111240065724084,-0.38719959941511,0.054,0.079,1
Atpaf2,0.00111328907975634,-0.322087615141269,0.05,0.073,1
Tut1,0.00112136637634748,-0.402226749032983,0.03,0.049,1
Zfp384,0.00112329550193621,-0.243351284995619,0.083,0.112,1
Frmd8,0.00112704929906821,-0.119079359733735,0.106,0.141,1
Disp1,0.0011389681858456,-0.679055154882225,0.025,0.043,1
Maml1,0.00114581493588452,-0.297002224880073,0.045,0.068,1
Slu7,0.00114676793756488,-0.107743092915382,0.149,0.19,1
Snrpg,0.00115082928057069,-0.118090880110126,0.303,0.358,1
Nfix,0.00115417462969399,-0.271300769893732,0.061,0.087,1
Gramd3,0.00115769599038947,-0.433488358761798,0.032,0.051,1
Taf1,0.00116417289699566,-0.233005238846028,0.09,0.121,1
Atp5h,0.00116477840018924,-0.124829628389968,0.465,0.541,1
Mtmr12,0.00117047199663298,-0.623376636663002,0.019,0.035,1
Ccdc137,0.00117052932691097,-0.623052831744125,0.017,0.032,1
Fam174c,0.00117289321227044,-0.486907192438962,0.026,0.044,1
Nae1,0.00117505462157633,-0.153584678899329,0.066,0.093,1
Nup214,0.00117839820770645,-0.262088716809865,0.111,0.144,1
Riox2,0.00118176074758487,-0.241406323090788,0.067,0.094,1
Gm13091,0.00118247919190904,-0.842543315352898,0.014,0.028,1
Ilf3,0.00118264503838143,-0.229509180648963,0.09,0.121,1
Mrps33,0.00118317598669133,-0.105088674455627,0.192,0.239,1
Tmco4,0.00118350405506667,-0.561833793818083,0.018,0.034,1
Ormdl2,0.00118628755539329,-0.166629015313386,0.146,0.185,1
Gcdh,0.00118936825387623,-0.505138224399055,0.023,0.04,1
Plcl1,0.00119400429440178,-1.24431459846765,0.008,0.02,1
Helz,0.00119573764985229,-0.267845675907526,0.095,0.126,1
Atp1a1,0.0012061247871528,-0.110219094146249,0.32,0.385,1
Pex5l,0.00120638288975873,-0.79696136320993,0.013,0.026,1
Golga5,0.00120843553626019,-0.277157218197099,0.108,0.14,1
Smc4,0.00121607878788072,0.487014383977761,0.252,0.227,1
Clasp1,0.00121675615567634,-0.209634922093976,0.091,0.122,1
Prmt6,0.00122513653412706,-0.384461429907613,0.028,0.046,1
Ugcg,0.00122973648939522,-0.148529925543958,0.068,0.096,1
Nubp2,0.00123361802174852,-0.171481580821602,0.111,0.144,1
Trit1,0.00124592062231972,-0.62957812884431,0.02,0.036,1
Rab33b,0.00124606884177997,-0.309626081826943,0.029,0.048,1
Nenf,0.00125030681295464,-0.254570733262994,0.045,0.068,1
S100a9,0.00125281254103299,2.76000838811307,0.106,0.083,1
Ppp1r12b,0.00125329792963431,-0.366642498230462,0.037,0.058,1
Ugdh,0.00125432193974312,0.485473629808914,0.236,0.209,1
Adpgk,0.00125483915172506,-0.325926645101211,0.045,0.067,1
Cep44,0.00125719096971298,-0.440959125819547,0.017,0.033,1
Slc20a1,0.00125725256545528,0.729039882964782,0.092,0.07,1
Ddt,0.00126010597566016,-0.15363430535476,0.093,0.124,1
Dhx8,0.00126058479606066,-0.233382502396411,0.068,0.095,1
Ppil2,0.0012608860195549,-0.237918295031546,0.068,0.095,1
Arhgap15,0.00126385173324968,-0.146452350664162,0.167,0.209,1
Lztfl1,0.00126934483608167,-0.227993758352741,0.071,0.099,1
Wdr77,0.00127234166156622,-0.216830587076787,0.072,0.1,1
Vti1b,0.00127688188704484,0.43324064613149,0.239,0.213,1
Cnpy4,0.00127902170955962,-0.442148584816271,0.046,0.068,1
Kdsr,0.00128403904268032,-0.261553229188116,0.059,0.085,1
E2f5,0.00128663271180402,-0.378165486285545,0.023,0.04,1
Fam234b,0.00128833294260186,-0.498176829996345,0.016,0.031,1
Pex26,0.0012887245529834,-0.827819667600237,0.009,0.021,1
C9orf72,0.00129031247036899,0.62763107715588,0.157,0.132,1
Prkci,0.00129490315230307,-0.533397752022414,0.034,0.053,1
Bicral,0.00129874384439108,-0.211177173871771,0.053,0.077,1
Rpusd1,0.00130714102295751,-0.698065929982838,0.009,0.021,1
Ppfibp2,0.00130801956385671,-0.27341718103078,0.037,0.057,1
Iftap,0.00131163322182534,-0.230968917555841,0.065,0.091,1
Ube3b,0.0013154881619642,-0.209990353701558,0.058,0.083,1
A630072M18Rik,0.00132286481519786,-1.4898296864568,0.007,0.018,1
Vsig8,0.00132616711472444,-0.999687344952591,0.013,0.026,1
Nifk,0.00134409612362943,-0.116503818261624,0.072,0.1,1
Atad2b,0.00134500360270797,-0.101851328382014,0.11,0.146,1
Gtf2f1,0.00135387529000838,-0.221784772482723,0.136,0.174,1
Taf12,0.00136204995027916,-0.128373760423561,0.126,0.163,1
Pramel12,0.00136250946391309,-0.684819706832059,0.016,0.031,1
Virma,0.00136352217686695,-0.133055592494919,0.121,0.157,1
Paxip1,0.0013640934146626,-0.54898873987105,0.034,0.053,1
Acvr1b,0.00137180418338644,-0.272213435987235,0.056,0.08,1
Tamm41,0.00137235833965991,-0.537721114153543,0.025,0.043,1
Tor4a,0.00137587945597832,-0.193088562822556,0.067,0.093,1
Bcap31,0.00138651118057171,-0.116271271255055,0.41,0.476,1
Hus1,0.00138951493200126,-0.143462732429871,0.039,0.06,1
Eefsec,0.00139561967007692,-0.424676670380659,0.019,0.034,1
Cnot11,0.00139633050892386,-0.30943134780731,0.046,0.068,1
Slc2a8,0.00140375919263537,1.10925364682861,0.03,0.017,1
Fitm2,0.0014112856628195,-1.40146921546577,0.004,0.013,1
Fxr2,0.0014135447290397,-0.208248106000288,0.105,0.137,1
Prpf4,0.00141629422439598,-0.121272166809955,0.058,0.083,1
Arl16,0.00142070237754345,-0.459520029513348,0.026,0.044,1
Gnb5,0.00142465540934713,-1.41851738498754,0.006,0.016,1
Ctbp1,0.00142661986388892,-0.142510484976125,0.149,0.188,1
Lage3,0.00142714193136472,-0.131053434404188,0.143,0.18,1
Rfxap,0.00142936405882865,-0.407950193633023,0.032,0.051,1
Adck5,0.00143896764995006,-1.43946304691911,0.006,0.016,1
Mrpl37,0.00144252725002821,-0.180980953072011,0.068,0.095,1
Tmem129,0.00145624723831489,-0.569111430220008,0.021,0.038,1
Polr2m,0.00145733525859639,-0.221205099131707,0.124,0.16,1
Hcfc1,0.00146014502596093,-0.144657624735197,0.154,0.193,1
Trim21,0.00146232916816261,-0.386540964635402,0.057,0.082,1
Zfp46,0.00146349459342752,-0.556987852958114,0.016,0.03,1
Pik3r4,0.00146466564609991,-0.425591886618511,0.027,0.045,1
Dstyk,0.00146984295712202,-0.157566628998556,0.037,0.057,1
Nradd,0.00147024524923508,-1.08885037076095,0.006,0.016,1
Fam216a,0.00147099753265583,-1.12103097257757,0.006,0.016,1
Cfap298,0.00147207240850015,-0.401370363265512,0.042,0.063,1
4930503L19Rik,0.00147224006257598,0.598176752171547,0.13,0.106,1
E130311K13Rik,0.00147807691196492,-0.671928390009629,0.016,0.03,1
Slc6a6,0.00147921816439469,0.232813544351609,0.731,0.759,1
Znhit1,0.00148114967533173,0.47168404123989,0.307,0.288,1
Med16,0.00148278279943537,-0.462170631762852,0.024,0.041,1
Thoc2l,0.00148481338055673,-0.249068425346126,0.046,0.068,1
Trappc3,0.00148613345490629,-0.144768780941756,0.141,0.179,1
Haus2,0.00149716481492057,-0.197559901294579,0.074,0.102,1
1110019D14Rik,0.00149829480063028,-0.835086135339621,0.014,0.028,1
Epsti1,0.00150205860596188,0.440101340850461,0.343,0.325,1
Senp8,0.00150500087011895,-0.505729107953117,0.025,0.042,1
Zfyve9,0.00150515377484261,-1.41767175300537,0.003,0.012,1
Pde7a,0.00150541444388982,1.20228487174802,0.062,0.044,1
Klhl18,0.00150748249592893,-0.263003607099618,0.05,0.073,1
Ncapg2,0.00150777090049294,-0.698804673166209,0.023,0.04,1
Gpr18,0.00151092262111627,-1.07087302270514,0.003,0.012,1
Rab19,0.0015126857962589,1.10322653080301,0.028,0.016,1
Gtf3c2,0.00151618733888175,-0.240275639818127,0.089,0.118,1
Lmo4,0.00151965310153876,0.251678077971104,0.244,0.306,1
Idh3a,0.00152052045972734,-0.260658565948075,0.05,0.073,1
