Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Agap1,0.122733680547874,0.442632960263951,1,0,0.078,0.086,NS,FALSE
Sub1,0.321721994789484,0.442898270865786,1,0,0.278,0.287,NS,FALSE
Susd4,0.518076559090194,0.443060847157334,1,0,0.012,0.009,NS,FALSE
Nfkbib,0.46710122572487,0.443183736992139,1,0,0.183,0.184,NS,FALSE
Wtip,0.772170057366892,0.443278476781398,1,0,0.01,0.008,NS,FALSE
Camk2b,0.27376768859139,0.44336201172443,1,0,0.021,0.025,NS,FALSE
Mpdu1,0.332592580824037,0.443790760799034,1,0,0.082,0.077,NS,FALSE
Ttc7,0.136013915922828,0.443822494753321,1,0,0.087,0.095,NS,FALSE
Slc9a6,0.166106841091299,0.443933353640756,1,0,0.05,0.056,NS,FALSE
Slc41a1,0.320458723992319,0.444314397049672,1,0,0.03,0.027,NS,FALSE
Haus4,0.419230984312975,0.444731190921984,1,0,0.023,0.02,NS,FALSE
Dapk1,0.342872765378545,0.445173296498023,1,0,0.09,0.086,NS,FALSE
Slc38a6,0.182854625898837,0.445811386864972,1,0,0.131,0.143,NS,FALSE
Adam9,0.164654193059025,0.445840928572056,1,0,0.405,0.421,NS,FALSE
Cip2a,0.167705355412185,0.445983059553169,1,0,0.009,0.012,NS,FALSE
Gtf2e2,0.127735553061613,0.446014795425808,1,0,0.085,0.092,NS,FALSE
Usp14,0.230970312022142,0.446646677932243,1,0,0.347,0.363,NS,FALSE
Mtrr,0.478521516549669,0.447703471995385,1,0,0.059,0.055,NS,FALSE
Errfi1,0.350656586045338,0.447789575771714,1,0,0.022,0.026,NS,FALSE
Pgd,0.141565710577619,0.447921476216301,1,0,0.454,0.503,NS,FALSE
Tmem135,0.344538961778808,0.447993950409096,1,0,0.1,0.096,NS,FALSE
A930007I19Rik,0.563814928495532,0.448080868775682,1,0,0.05,0.046,NS,FALSE
Prps1,0.131918566263186,0.448119738194582,1,0,0.035,0.039,NS,FALSE
Nsun6,0.438021311327695,0.4483738286509,1,0,0.024,0.021,NS,FALSE
Pogk,0.369596459518802,0.448437180537396,1,0,0.071,0.066,NS,FALSE
Tecpr1,0.248451529175584,0.448623375889071,1,0,0.098,0.094,NS,FALSE
Ano10,0.164657807251082,0.449050352670951,1,0,0.052,0.058,NS,FALSE
Dusp3,0.132557860743975,0.45022868936322,1,0,0.257,0.28,NS,FALSE
Ptger2,0.417739497559899,0.450528253346532,1,0,0.096,0.093,NS,FALSE
Grk5,0.473735717481226,0.450639209141873,1,0,0.058,0.054,NS,FALSE
Unc119,0.147578084625676,0.451748224625648,1,0,0.044,0.049,NS,FALSE
Cybc1,0.29617196252859,0.452126599825927,1,0,0.145,0.143,NS,FALSE
Angel1,-0.302053240518198,0.452208723197638,1,0,0.011,0.013,NS,FALSE
Smad7,0.680609721721612,0.454331298230373,1,0,0.013,0.011,NS,FALSE
Gng11,0.544233942052482,0.454813823619337,1,0,0.186,0.188,NS,FALSE
Crat,0.364235634983287,0.45489953740411,1,0,0.081,0.077,NS,FALSE
Ifrd1,0.744059163105351,0.455131699362533,1,0,0.196,0.217,NS,FALSE
ENSMUSG00000121233,0.4697595522793,0.455477374464974,1,0,0.031,0.028,NS,FALSE
Mllt6,0.372975065735782,0.455693506808289,1,0,0.069,0.065,NS,FALSE
St18,0.266261385758158,0.456528070544773,1,0,0.108,0.103,NS,FALSE
Lamtor1,0.192221969591859,0.456582300245653,1,0,0.465,0.501,NS,FALSE
Grip1,0.376386272091816,0.457883840488219,1,0,0.01,0.013,NS,FALSE
Katnbl1,0.510695807501304,0.458180117529171,1,0,0.1,0.097,NS,FALSE
Hps5,0.112030104270582,0.459399646372925,1,0,0.058,0.064,NS,FALSE
Nek7,0.207849143933855,0.459437412199469,1,0,0.391,0.412,NS,FALSE
Rpa3,0.349551816130778,0.459619185706476,1,0,0.047,0.052,NS,FALSE
Nrcam,0.644979102284053,0.459725684226113,1,0,0.012,0.01,NS,FALSE
4933439C10Rik,0.136838805207726,0.460246951844745,1,0,0.017,0.02,NS,FALSE
Gys1,0.181417942031389,0.460757797251502,1,0,0.192,0.208,NS,FALSE
D030056L22Rik,0.331366162801379,0.460927011511559,1,0,0.051,0.047,NS,FALSE
Gm5547,0.399592912810776,0.461514893488009,1,0,0.01,0.013,NS,FALSE
Akap13,0.26194403134132,0.4615240057751,1,0,0.37,0.384,NS,FALSE
Cep170b,0.136156411652704,0.461586779321634,1,0,0.065,0.072,NS,FALSE
Bvht,-0.1916373828229,0.462351340302961,1,0,0.013,0.016,NS,FALSE
Pabpc4,0.135716043151783,0.463589669269924,1,0,0.093,0.101,NS,FALSE
Skap1,0.467464511131658,0.463712676704582,1,0,0.037,0.034,NS,FALSE
Klhl5,0.151805711250198,0.463838904415049,1,0,0.178,0.193,NS,FALSE
Ppa1,0.381157013804374,0.464363693292856,1,0,0.095,0.092,NS,FALSE
Scaper,0.182301232655325,0.464525153139825,1,0,0.104,0.113,NS,FALSE
Spryd3,0.150647485594808,0.464967394924542,1,0,0.143,0.156,NS,FALSE
Vamp2,0.185028205286329,0.465961772951927,1,0,0.1,0.109,NS,FALSE
Khsrp,0.178199126461999,0.466023742366012,1,0,0.396,0.415,NS,FALSE
Atl2,0.20909408127471,0.466131765647102,1,0,0.078,0.086,NS,FALSE
Vbp1,0.435168133703577,0.466369791999294,1,0,0.082,0.079,NS,FALSE
Kif2a,0.274652712994232,0.466399039771411,1,0,0.183,0.181,NS,FALSE
Rhoh,0.279735242641179,0.466533892891064,1,0,0.167,0.183,NS,FALSE
Trappc6a,0.11649403064344,0.466632930261418,1,0,0.053,0.058,NS,FALSE
Pag1,0.462151074407271,0.46717105687631,1,0,0.094,0.09,NS,FALSE
Stub1,0.22706462862989,0.467351291720422,1,0,0.088,0.096,NS,FALSE
Dnaaf10,0.241927352862749,0.467477016508644,1,0,0.035,0.04,NS,FALSE
Cry2,-0.178246729033173,0.467494993971861,1,0,0.013,0.016,NS,FALSE
Hnrnpul1,0.163018702001376,0.467549965203276,1,0,0.494,0.529,NS,FALSE
B3gat3,0.169899915955673,0.467713721180577,1,0,0.093,0.102,NS,FALSE
Copz2,0.254637788653028,0.468001536198451,1,0,0.043,0.039,NS,FALSE
Map4k2,0.195010139237059,0.468029629591342,1,0,0.038,0.043,NS,FALSE
Cyb5r4,0.146518382831297,0.468431270366904,1,0,0.202,0.221,NS,FALSE
Tln1,0.110274077318083,0.468664335441576,1,0,0.676,0.732,NS,FALSE
Tmem202,0.9039782635844,0.468714304786427,1,0,0.01,0.008,NS,FALSE
Sumf2,0.157118434722384,0.468775650241653,1,0,0.057,0.063,NS,FALSE
Gm33370,0.500242984535735,0.469208836629051,1,0,0.017,0.014,NS,FALSE
Adar,0.206178538714627,0.469228145198215,1,0,0.168,0.183,NS,FALSE
Herc1,0.158467092729504,0.469884227718118,1,0,0.219,0.241,NS,FALSE
Mfsd7a,0.777380280991737,0.470325975685938,1,0,0.017,0.014,NS,FALSE
Fam204a,0.168172839414234,0.470919217983966,1,0,0.097,0.106,NS,FALSE
Ccdc71,0.14212895930942,0.471183464472842,1,0,0.079,0.086,NS,FALSE
Ktn1,0.147898426802493,0.471708144237114,1,0,0.175,0.191,NS,FALSE
Nepro,0.411337798748831,0.471721622127343,1,0,0.023,0.02,NS,FALSE
Syne3,0.423320048220568,0.471822458358278,1,0,0.049,0.045,NS,FALSE
Rnf2,0.203576153703175,0.472081205877099,1,0,0.085,0.093,NS,FALSE
Rps27,0.259213275257723,0.472199841716626,1,0,0.358,0.377,NS,FALSE
Adgrb3,0.624662178383749,0.472533258076926,1,0,0.01,0.008,NS,FALSE
Zscan20,-0.20714537280528,0.472739427784036,1,0,0.008,0.01,NS,FALSE
Nmrk1,0.10797138705657,0.47282083403082,1,0,0.032,0.036,NS,FALSE
Zfp157,0.285624724253485,0.473197860440193,1,0,0.028,0.032,NS,FALSE
5033406O09Rik,-0.205959766588084,0.473980054698281,1,0,0.008,0.01,NS,FALSE
Pter,0.167004522434724,0.474218616663475,1,0,0.037,0.041,NS,FALSE
Ampd2,0.181124896019046,0.474869555428048,1,0,0.042,0.047,NS,FALSE
Zfp280d,0.196426403416876,0.474925783898421,1,0,0.079,0.086,NS,FALSE
Yod1,0.165085914493277,0.475071701185442,1,0,0.038,0.043,NS,FALSE
Nomo1,0.261254673456202,0.47507791874519,1,0,0.094,0.103,NS,FALSE
Irf3,0.112787767859238,0.475212968397023,1,0,0.075,0.081,NS,FALSE
Pacs1,0.176758203723823,0.475803264597445,1,0,0.075,0.082,NS,FALSE
Psmd1,0.351810264508395,0.476215129227937,1,0,0.294,0.303,NS,FALSE
Dip2b,0.199208859406703,0.476483497314094,1,0,0.15,0.162,NS,FALSE
Tango6,0.202734257357912,0.476574943753641,1,0,0.008,0.01,NS,FALSE
Pim3,0.355939226035536,0.476803910719625,1,0,0.025,0.022,NS,FALSE
Gm5577,0.133001192853704,0.476859131119377,1,0,0.018,0.015,NS,FALSE
Tmc4,-0.249273489345709,0.476966590513681,1,0,0.009,0.011,NS,FALSE
Brk1,0.221668806853653,0.477718079115268,1,0,0.353,0.373,NS,FALSE
Dvl3,0.112852570847233,0.477739280370681,1,0,0.077,0.084,NS,FALSE
Fbxo34,0.211421972732329,0.478414207374899,1,0,0.068,0.075,NS,FALSE
Cat,0.10154563081789,0.47858925892475,1,0,0.241,0.26,NS,FALSE
Akap17b,0.194743494093052,0.479383206861318,1,0,0.049,0.054,NS,FALSE
Pi4k2b,0.500810145389776,0.480077567023699,1,0,0.054,0.051,NS,FALSE
Glmp,0.256375255228447,0.480194116097344,1,0,0.277,0.286,NS,FALSE
Dlg2,0.132562638085051,0.48027208900329,1,0,0.045,0.05,NS,FALSE
Bcor,0.152369881787928,0.480851692914189,1,0,0.057,0.063,NS,FALSE
Tnfrsf10b,0.294118094602532,0.481747446461583,1,0,0.027,0.024,NS,FALSE
Mt2,0.148968703600823,0.482028286973958,1,0,0.167,0.18,NS,FALSE
Imp3,0.342863885615579,0.483210112290679,1,0,0.096,0.092,NS,FALSE
H2-T24,0.387343932867524,0.483266253923768,1,0,0.049,0.045,NS,FALSE
Phf13,0.330748177164125,0.483718096511805,1,0,0.063,0.069,NS,FALSE
Gm17106,0.899502367962513,0.483796985711117,1,0,0.012,0.01,NS,FALSE
Ndufv3,0.150378316197437,0.48394886194559,1,0,0.374,0.412,NS,FALSE
Pcgf1,0.489695727286343,0.484050326705251,1,0,0.045,0.042,NS,FALSE
Psma5,0.121464908253216,0.48414595886605,1,0,0.3,0.329,NS,FALSE
Cgas,0.468590118621074,0.484235510132139,1,0,0.07,0.066,NS,FALSE
Trip10,0.359881020593474,0.484346304298429,1,0,0.123,0.12,NS,FALSE
Nfatc2ip,0.411999903756366,0.484420556975132,1,0,0.033,0.03,NS,FALSE
Memo1,0.196080194755253,0.484653982425045,1,0,0.171,0.186,NS,FALSE
Setdb2,0.285289198625462,0.484675680197107,1,0,0.033,0.037,NS,FALSE
Vps45,0.250160336129752,0.48494044086819,1,0,0.043,0.048,NS,FALSE
Huwe1,0.192431672095826,0.485072521186856,1,0,0.225,0.249,NS,FALSE
Srsf10,0.148320303285863,0.485098414863981,1,0,0.148,0.159,NS,FALSE
Mynn,0.334289845233439,0.485395760558657,1,0,0.049,0.045,NS,FALSE
Mfn1,0.299744672495118,0.485477138427258,1,0,0.064,0.07,NS,FALSE
Use1,0.133144431828107,0.485486421735865,1,0,0.101,0.108,NS,FALSE
Psmb5,0.141616847345861,0.486926046572985,1,0,0.213,0.231,NS,FALSE
Peli2,0.176554578036674,0.487982272186367,1,0,0.043,0.048,NS,FALSE
9530059O14Rik,0.501912357592193,0.488042906532353,1,0,0.012,0.01,NS,FALSE
Gm17344,0.124558340305794,0.488269028463864,1,0,0.019,0.021,NS,FALSE
Gm11613,0.507186945975643,0.488714773238325,1,0,0.038,0.035,NS,FALSE
Msh6,0.367286447925754,0.488940791108699,1,0,0.017,0.015,NS,FALSE
Ccdc138,0.608695902470758,0.489267318478419,1,0,0.012,0.01,NS,FALSE
Wbscr25,1.10020048733621,0.489345297445992,1,0,0.01,0.009,log2FC_only,FALSE
Bend4,0.404615101423788,0.489658973604542,1,0,0.026,0.023,NS,FALSE
Etfrf1,0.139504235620378,0.490449882804548,1,0,0.055,0.06,NS,FALSE
Rfng,0.248069242849915,0.490552649569696,1,0,0.032,0.036,NS,FALSE
Fhl3,0.348596977771921,0.490808181669255,1,0,0.119,0.115,NS,FALSE
Uhrf1bp1l,0.104365662859365,0.490977232069534,1,0,0.22,0.238,NS,FALSE
Clcn3,0.257766571874847,0.491797429451329,1,0,0.125,0.136,NS,FALSE
Mcat,0.126154616446029,0.492146257311069,1,0,0.019,0.022,NS,FALSE
Nxt1,0.204287672975571,0.492385208845446,1,0,0.053,0.058,NS,FALSE
Slc25a43,0.453695410864439,0.492595082860465,1,0,0.035,0.032,NS,FALSE
Rnf215,0.205871178702464,0.492964480295591,1,0,0.019,0.022,NS,FALSE
Cmc4,0.562671593109994,0.493187207236845,1,0,0.04,0.037,NS,FALSE
Tapt1,0.372154708675833,0.493798428265458,1,0,0.097,0.094,NS,FALSE
Pgap3,-0.108831272603026,0.493880868049833,1,0,0.011,0.013,NS,FALSE
Galm,0.252789368147209,0.493999247672575,1,0,0.045,0.05,NS,FALSE
Gm31718,0.521443304202505,0.494140556652337,1,0,0.016,0.014,NS,FALSE
Arhgap24,0.327578385750124,0.495021867382833,1,0,0.145,0.143,NS,FALSE
5430416N02Rik,0.322973591338441,0.495546625693842,1,0,0.02,0.023,NS,FALSE
Lin37,0.472400265588613,0.496406810076281,1,0,0.052,0.048,NS,FALSE
Klhl25,0.453533849950746,0.496475174285239,1,0,0.016,0.014,NS,FALSE
Prpf40b,0.163747622757962,0.496835373370276,1,0,0.03,0.034,NS,FALSE
Slc29a3,0.302762372548854,0.497137267234071,1,0,0.234,0.238,NS,FALSE
Ranbp17,0.193436477090301,0.4980567857134,1,0,0.037,0.041,NS,FALSE
Ksr1,0.286207410796413,0.498569290096914,1,0,0.02,0.023,NS,FALSE
Rapgef6,0.277096758405921,0.499023246040709,1,0,0.136,0.148,NS,FALSE
Ilk,0.165935132749552,0.499968697360793,1,0,0.14,0.151,NS,FALSE
Cast,0.28795450561891,0.500064285828342,1,0,0.34,0.357,NS,FALSE
Aurkaip1,0.177349089811245,0.500116413040164,1,0,0.174,0.19,NS,FALSE
Txndc12,0.159560368608813,0.500188759870996,1,0,0.159,0.172,NS,FALSE
Bahcc1,-0.101812004761002,0.500673657753795,1,0,0.013,0.015,NS,FALSE
Trpm4,0.412055136611544,0.500896092686481,1,0,0.01,0.009,NS,FALSE
Aifm2,0.38166683488685,0.501009191850615,1,0,0.065,0.062,NS,FALSE
Gm10563,0.405057647360467,0.50108395411659,1,0,0.017,0.02,NS,FALSE
Tbc1d8b,0.168513420926855,0.501262958401457,1,0,0.02,0.023,NS,FALSE
Aasdh,0.168055534083013,0.501263948048128,1,0,0.012,0.014,NS,FALSE
Zfp335os,0.270230555193278,0.502007517063971,1,0,0.011,0.013,NS,FALSE
Fbxl12,0.295999129882608,0.502322787691025,1,0,0.03,0.027,NS,FALSE
Snrpa1,0.49517038147117,0.502356784443558,1,0,0.061,0.057,NS,FALSE
Pmm1,0.356155558595545,0.502485821082024,1,0,0.013,0.011,NS,FALSE
Tmed3,0.305351508680622,0.502523727579094,1,0,0.132,0.129,NS,FALSE
Gm13219,0.274584660381999,0.502785157237,1,0,0.011,0.013,NS,FALSE
Chmp2b,0.299884450511085,0.503025145707399,1,0,0.174,0.174,NS,FALSE
Gm47071,-0.177715632138665,0.50374992015088,1,0,0.016,0.019,NS,FALSE
Olfr56,0.468963390117153,0.503986155682096,1,0,0.063,0.06,NS,FALSE
Ykt6,0.141130805585936,0.504020975154005,1,0,0.171,0.185,NS,FALSE
Dxo,0.142246162315927,0.504373388267811,1,0,0.035,0.039,NS,FALSE
Hdac4,0.200004941873333,0.50439894094315,1,0,0.115,0.125,NS,FALSE
Camk2d,0.161322324371687,0.50455713547301,1,0,0.323,0.351,NS,FALSE
Rap1a,0.128746242880709,0.504677352434079,1,0,0.475,0.502,NS,FALSE
Wdtc1,0.39775515581651,0.504839282356288,1,0,0.114,0.112,NS,FALSE
Atp5e,0.198893499101243,0.504998661906384,1,0,0.313,0.346,NS,FALSE
Smyd3,0.111627039665645,0.505176871334271,1,0,0.054,0.059,NS,FALSE
Ptov1,0.130129437783426,0.505648601222532,1,0,0.037,0.041,NS,FALSE
Tfam,0.131613841424379,0.50606040457522,1,0,0.07,0.077,NS,FALSE
Fbxo8,0.13967639699515,0.506735959624663,1,0,0.053,0.058,NS,FALSE
Npffr1,0.733652316783851,0.507140345723197,1,0,0.019,0.016,NS,FALSE
Stim1,0.162592978808758,0.507472291111642,1,0,0.236,0.256,NS,FALSE
Lig1,0.521433579633924,0.507574892960867,1,0,0.035,0.032,NS,FALSE
1810013L24Rik,0.365124644964491,0.507599548632473,1,0,0.265,0.276,NS,FALSE
Mbd6,0.281716412451481,0.507652526699812,1,0,0.082,0.089,NS,FALSE
Stk38l,-0.191672215758627,0.507866953288416,1,0,0.014,0.016,NS,FALSE
Vdac3,0.356640012583575,0.508170100242568,1,0,0.204,0.208,NS,FALSE
Pip4k2b,0.105679772673841,0.508466888580655,1,0,0.115,0.125,NS,FALSE
Gm28875,0.243016578122095,0.508522915542431,1,0,0.036,0.04,NS,FALSE
Rmi2,0.451114034199295,0.508580520520307,1,0,0.02,0.017,NS,FALSE
Papolg,0.128226481610572,0.508593669778514,1,0,0.025,0.028,NS,FALSE
Cfap91,0.258312150420846,0.509245059390227,1,0,0.013,0.015,NS,FALSE
Wdr25,0.182155379902536,0.509582365369045,1,0,0.014,0.016,NS,FALSE
Fgd6,0.279692747061724,0.510056357516778,1,0,0.158,0.158,NS,FALSE
Tpp1,0.121532732036269,0.511724657706447,1,0,0.646,0.696,NS,FALSE
Plxdc2,0.573828777343004,0.512743284715755,1,0,0.058,0.055,NS,FALSE
Dnmt3a,0.593713171768642,0.512864557421904,1,0,0.139,0.139,NS,FALSE
Gba,0.238177291555717,0.51287599361817,1,0,0.254,0.26,NS,FALSE
Tfeb,0.297793288582511,0.513014197427122,1,0,0.069,0.065,NS,FALSE
Bax,0.176553128346501,0.513025822782872,1,0,0.531,0.578,NS,FALSE
Spag5,0.464831664312066,0.51353061690154,1,0,0.02,0.018,NS,FALSE
Mbp,0.35179988923245,0.514388273742862,1,0,0.072,0.069,NS,FALSE
Arf2,0.382974073347073,0.514446486884916,1,0,0.149,0.149,NS,FALSE
Selenoo,0.379515821042353,0.514707491374571,1,0,0.032,0.029,NS,FALSE
Zfp534,0.183608440893425,0.515012315214699,1,0,0.014,0.016,NS,FALSE
Cdc6,0.176580465147159,0.515166894607227,1,0,0.017,0.02,NS,FALSE
Xrcc4,0.108120690915553,0.515596396098471,1,0,0.075,0.081,NS,FALSE
Tmem131l,0.267204296330924,0.515725085274261,1,0,0.041,0.045,NS,FALSE
Map2k6,0.348189807859711,0.515898894793808,1,0,0.019,0.016,NS,FALSE
Faap24,0.254531570226086,0.515966872304706,1,0,0.029,0.033,NS,FALSE
Unc13c,0.539516608936194,0.516156933086062,1,0,0.024,0.021,NS,FALSE
Lmln,0.132484845894143,0.517460305676476,1,0,0.016,0.019,NS,FALSE
Syk,0.149720220970602,0.517688057808984,1,0,0.392,0.431,NS,FALSE
Pigc,0.141466043936339,0.518456630537882,1,0,0.058,0.063,NS,FALSE
Ppie,0.176578224435549,0.518848215808103,1,0,0.026,0.029,NS,FALSE
Cltb,0.152911833952807,0.518919921340592,1,0,0.112,0.12,NS,FALSE
Ccdc57,0.276096765114264,0.518923979084729,1,0,0.016,0.018,NS,FALSE
Aip,0.365086744870802,0.519429663314339,1,0,0.112,0.111,NS,FALSE
Dnajb11,0.378462983868759,0.519619309166913,1,0,0.203,0.207,NS,FALSE
Inpp5k,0.140501696338593,0.520198711378245,1,0,0.056,0.061,NS,FALSE
Soga1,0.53619722647989,0.520478825401342,1,0,0.034,0.031,NS,FALSE
Tyms,0.25556456191285,0.520714948088448,1,0,0.02,0.018,NS,FALSE
B230206L02Rik,0.601274788897908,0.520837635099803,1,0,0.016,0.014,NS,FALSE
Garnl3,0.177632351024474,0.521096332137118,1,0,0.017,0.019,NS,FALSE
Olfml2b,0.391488877931831,0.52136887544796,1,0,0.011,0.009,NS,FALSE
Vav2,0.152464484676455,0.521377720663408,1,0,0.017,0.02,NS,FALSE
Mtdh,0.104495351868853,0.522574576139944,1,0,0.524,0.579,NS,FALSE
Sirpb1b,0.35111119876464,0.522578184369419,1,0,0.103,0.1,NS,FALSE
Azin1,0.215483136965079,0.522665547820768,1,0,0.329,0.34,NS,FALSE
Gm47352,0.146685513152722,0.522767810194557,1,0,0.019,0.022,NS,FALSE
Kyat3,-0.149154683952966,0.52291877700543,1,0,0.01,0.012,NS,FALSE
Ran,0.115492036756672,0.52327935860904,1,0,0.648,0.701,NS,FALSE
Slc38a2,0.265182222960016,0.523317849839104,1,0,0.058,0.063,NS,FALSE
Arhgap23,0.335010081700121,0.523749390315364,1,0,0.078,0.075,NS,FALSE
Hsf3,0.657607987165086,0.524012342380002,1,0,0.01,0.008,NS,FALSE
Tbcb,0.121765687643396,0.524072815194952,1,0,0.148,0.161,NS,FALSE
Birc6,0.167924346999986,0.525556404054069,1,0,0.402,0.453,NS,FALSE
Zbtb17,0.19026682732851,0.526387624395973,1,0,0.039,0.043,NS,FALSE
Mirt2,-0.328409298327807,0.52697104186614,1,0,0.01,0.012,NS,FALSE
Actr5,-0.347203411190333,0.52735938736194,1,0,0.01,0.012,NS,FALSE
Mgme1,0.178234667971382,0.527820802878103,1,0,0.023,0.026,NS,FALSE
Bmp2k,0.251836499774051,0.527834853102867,1,0,0.334,0.35,NS,FALSE
Nsf,0.21786917416647,0.528121020916195,1,0,0.347,0.368,NS,FALSE
Tmem176b,-0.310723539788715,0.528209665766119,1,0,0.011,0.013,NS,FALSE
Arid3a,0.19815749386351,0.528658588065557,1,0,0.076,0.083,NS,FALSE
Rtraf,0.130618917437134,0.529244000637272,1,0,0.249,0.27,NS,FALSE
Nell1,0.741317795259354,0.530148706447374,1,0,0.014,0.013,NS,FALSE
Lrrc42,0.322057163108162,0.530191703967577,1,0,0.043,0.04,NS,FALSE
Amd1,0.1591531140125,0.530331128220101,1,0,0.026,0.029,NS,FALSE
Nr6a1,0.30946072065945,0.530401130596745,1,0,0.029,0.032,NS,FALSE
Nostrin,0.125086834731971,0.530405774112655,1,0,0.035,0.038,NS,FALSE
Trim2,0.471380338442974,0.530564594002297,1,0,0.028,0.025,NS,FALSE
Zfp455,0.245726021513799,0.530649007253951,1,0,0.02,0.023,NS,FALSE
Poli,0.201483829898581,0.530944515446936,1,0,0.029,0.032,NS,FALSE
Atp8b4,0.185076326354507,0.531422009192174,1,0,0.21,0.209,NS,FALSE
Slfn3,0.522675341186199,0.531652656863152,1,0,0.021,0.019,NS,FALSE
Rnd1,0.529084599686967,0.531759616906645,1,0,0.01,0.008,NS,FALSE
Ulk4,0.332218276835585,0.531771159859688,1,0,0.017,0.015,NS,FALSE
Spag16,0.418728205352147,0.531810370207109,1,0,0.013,0.011,NS,FALSE
Rrm2b,0.342360043905543,0.531912553671903,1,0,0.061,0.066,NS,FALSE
Ssx2ip,0.205444094549985,0.532212580651751,1,0,0.026,0.029,NS,FALSE
Ubap1,0.346324481237275,0.532882088492104,1,0,0.166,0.168,NS,FALSE
Nelfb,0.427341523261541,0.533237926004044,1,0,0.061,0.058,NS,FALSE
Nrd1,0.122965246114927,0.533425519496087,1,0,0.301,0.328,NS,FALSE
Ahsa2,0.187472813606925,0.533742128867096,1,0,0.057,0.062,NS,FALSE
0610038B21Rik,0.189644042702039,0.53471751711538,1,0,0.01,0.008,NS,FALSE
Rttn,0.39204779854987,0.535063218331421,1,0,0.029,0.026,NS,FALSE
Chrm3,-0.106954559153166,0.535200955340928,1,0,0.01,0.012,NS,FALSE
Pop4,0.169297208273338,0.535801393473042,1,0,0.05,0.055,NS,FALSE
Zfand4,0.109980581050125,0.536214323530497,1,0,0.012,0.014,NS,FALSE
Mdh1,0.189216538282637,0.536308469988272,1,0,0.336,0.346,NS,FALSE
Slc25a32,0.254295194500628,0.536566976888239,1,0,0.042,0.047,NS,FALSE
A930015D03Rik,0.287595905343997,0.536716324832131,1,0,0.054,0.059,NS,FALSE
Smg9,0.392584697505131,0.536945230953097,1,0,0.034,0.038,NS,FALSE
Pigv,-0.162784005737961,0.537079754033515,1,0,0.021,0.024,NS,FALSE
Gm20342,0.611228921319701,0.537582786472768,1,0,0.012,0.01,NS,FALSE
Bag3,0.254405526732098,0.538211603951099,1,0,0.117,0.127,NS,FALSE
Uqcrfs1,0.208567031440871,0.538291106297899,1,0,0.168,0.182,NS,FALSE
Galnt7,0.208119640727911,0.538668261228642,1,0,0.19,0.206,NS,FALSE
Scn8a,0.645632135901959,0.538881072689837,1,0,0.024,0.022,NS,FALSE
Pdcd2l,0.267351127237287,0.539136277574198,1,0,0.064,0.07,NS,FALSE
Rilpl1,0.207663717818249,0.540120117420141,1,0,0.011,0.013,NS,FALSE
Sec24c,0.11148357857435,0.540282535918313,1,0,0.148,0.159,NS,FALSE
Prf1,0.159506026060495,0.540526203866988,1,0,0.011,0.013,NS,FALSE
Parp3,0.268842706737915,0.541040890171549,1,0,0.229,0.234,NS,FALSE
Zfp40,0.239885519818979,0.541350408955872,1,0,0.042,0.039,NS,FALSE
Med31,0.52694694436107,0.541420159471357,1,0,0.049,0.046,NS,FALSE
Arhgap5,0.289380782422946,0.541592885394131,1,0,0.193,0.21,NS,FALSE
Rasgef1a,0.691485691830081,0.541821782380451,1,0,0.013,0.012,NS,FALSE
Polg2,0.501185245319928,0.541923703369273,1,0,0.012,0.01,NS,FALSE
Fbxo3,0.232215313133312,0.542194831748198,1,0,0.108,0.117,NS,FALSE
Slc25a39,0.205322570168515,0.542954371463776,1,0,0.374,0.395,NS,FALSE
Itfg2,0.140928733953741,0.543243080373936,1,0,0.012,0.014,NS,FALSE
Prkch,0.198062035695657,0.543524240059552,1,0,0.089,0.096,NS,FALSE
Pdxk,0.289352651046118,0.543557931965204,1,0,0.266,0.276,NS,FALSE
Sft2d2,0.437187223922765,0.543855948585108,1,0,0.146,0.146,NS,FALSE
Arsj,0.384200514639169,0.544187837442316,1,0,0.011,0.013,NS,FALSE
Ppfia1,0.286131219852639,0.544502483364129,1,0,0.118,0.127,NS,FALSE
Lancl3,0.270107118087659,0.544547801523867,1,0,0.012,0.01,NS,FALSE
Eif4a2,0.198776912082755,0.545268466186286,1,0,0.353,0.392,NS,FALSE
Nsdhl,0.271357660817828,0.545272043181303,1,0,0.039,0.043,NS,FALSE
Ptrh2,0.178106846197107,0.545688428386635,1,0,0.037,0.041,NS,FALSE
Nsd3,0.201366886472134,0.54582967339523,1,0,0.322,0.357,NS,FALSE
Zfp825,0.150709681175358,0.545917200223378,1,0,0.012,0.014,NS,FALSE
Pitrm1,0.2916262560876,0.546397987037423,1,0,0.064,0.06,NS,FALSE
Rbm43,0.29092764327141,0.546430258338271,1,0,0.058,0.055,NS,FALSE
Gm39556,0.573382053843094,0.546699550299762,1,0,0.013,0.012,NS,FALSE
Slc6a8,0.211571469382666,0.547346095088789,1,0,0.197,0.214,NS,FALSE
Abcc4,0.399126599028763,0.547724773197613,1,0,0.059,0.056,NS,FALSE
Tet1,0.383676996502857,0.547852582508495,1,0,0.013,0.015,NS,FALSE
Dennd6b,0.484728503015096,0.548026125082053,1,0,0.012,0.014,NS,FALSE
Mto1,0.153038843462729,0.548147390506938,1,0,0.031,0.035,NS,FALSE
