Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Gtf2h4,-0.391863300838641,0.25033000585225,1,0,0.025,0.041,NS,FALSE
ENSMUSG00000120580,1.29949705779385,0.250347650269721,1,0,0.017,0.009,log2FC_only,FALSE
Tyw1,-0.357903241389381,0.250358238581629,1,0,0.047,0.067,NS,FALSE
Gvin1,-0.401607226504944,0.250431969111344,1,0,0.03,0.047,NS,FALSE
Atad2b,0.494460783934096,0.25068469283694,1,0,0.157,0.13,NS,FALSE
Cox5b,0.161514508258715,0.250751423663299,1,0,0.309,0.273,NS,FALSE
Dcun1d2,-0.538624993272057,0.250834422277178,1,0,0.042,0.061,NS,FALSE
Rnf11,-0.443090188355478,0.25083467115167,1,0,0.127,0.156,NS,FALSE
Rbm4,-0.118572994790367,0.25085946023476,1,0,0.008,0.019,NS,FALSE
Chm,-0.320131925547515,0.250922347754059,1,0,0.127,0.155,NS,FALSE
Mafk,-0.591481624039885,0.251031971326653,1,0,0.055,0.075,NS,FALSE
Lrrc42,0.568366595135729,0.251252142933645,1,0,0.051,0.036,NS,FALSE
Stimate,0.378846310474386,0.251364211481446,1,0,0.047,0.032,NS,FALSE
Kpna3,0.19053982522425,0.25157926871145,1,0,0.297,0.26,NS,FALSE
Ubxn6,-0.72474514914339,0.251595857813833,1,0,0.064,0.085,NS,FALSE
Smim13,0.909395545444189,0.251776726382712,1,0,0.038,0.025,log2FC_only,FALSE
Dtd1,-0.698787506017956,0.251790016532082,1,0,0.034,0.051,NS,FALSE
H2-Aa,1.13496504323174,0.251798466252348,1,0,0.157,0.133,log2FC_only,FALSE
Gnasas1,1.00610077833449,0.251816703841542,1,0,0.017,0.009,log2FC_only,FALSE
Fbrs,0.357264411092127,0.251910092119132,1,0,0.14,0.114,NS,FALSE
Bcl9l,-0.485140085543292,0.252047243915089,1,0,0.085,0.109,NS,FALSE
Traf3ip2,-0.358743622327641,0.252134026004701,1,0,0.055,0.077,NS,FALSE
Zranb2,0.190953658524897,0.252278258568249,1,0,0.483,0.441,NS,FALSE
Wdfy4,0.418993945727065,0.252319758603213,1,0,0.055,0.039,NS,FALSE
Rnpep,-0.123806427715631,0.252342640815419,1,0,0.097,0.124,NS,FALSE
Tfeb,-0.787242298626675,0.252396056712915,1,0,0.017,0.03,log2FC_only,FALSE
Fbxo17,-0.592863697816241,0.252617946325494,1,0,0.017,0.03,NS,FALSE
Blmh,-0.364562572968067,0.25268911992426,1,0,0.182,0.213,NS,FALSE
Ints6,-0.64599451912527,0.252812614900216,1,0,0.144,0.169,NS,FALSE
Mto1,0.600561139775656,0.252873242142542,1,0,0.055,0.039,NS,FALSE
Pars2,0.473467850390173,0.252922431898891,1,0,0.017,0.009,NS,FALSE
Wfdc8,0.922320193256282,0.252922431898891,1,0,0.017,0.009,log2FC_only,FALSE
Cenpm,0.45933787136554,0.253042519933563,1,0,0.093,0.072,NS,FALSE
Mfsd14b,-0.199164243945434,0.253132339979721,1,0,0.161,0.195,NS,FALSE
Dusp4,-0.734629614563653,0.253506863992781,1,0,0.017,0.03,NS,FALSE
Gm4221,0.818655932849251,0.253661460477346,1,0,0.017,0.009,log2FC_only,FALSE
Miga1,0.41282093101352,0.253687996989957,1,0,0.068,0.05,NS,FALSE
Aspm,0.55336776348626,0.253825018112746,1,0,0.106,0.086,NS,FALSE
Eftud2,-0.39517251492735,0.253992462992155,1,0,0.127,0.155,NS,FALSE
Ppdpf,0.190955656307233,0.253993104408821,1,0,0.216,0.18,NS,FALSE
Desi2,0.265480875316656,0.254044370002165,1,0,0.161,0.132,NS,FALSE
Ap1m1,0.408379263736142,0.254111719495756,1,0,0.114,0.092,NS,FALSE
Nbr1,0.332709086190981,0.254140259818927,1,0,0.106,0.083,NS,FALSE
Ccdc47,-0.210494893507192,0.254254943655285,1,0,0.22,0.251,NS,FALSE
AU040320,0.221338276114742,0.254292115617426,1,0,0.136,0.111,NS,FALSE
Wdr83,-0.124186088348014,0.25431926867732,1,0,0.025,0.041,NS,FALSE
Dzip1,-1.02192540555632,0.254331252333153,1,0,0.021,0.036,log2FC_only,FALSE
Polr3c,-0.332555485368258,0.254360275806651,1,0,0.106,0.133,NS,FALSE
Adora2a,0.289857599775431,0.254401991121313,1,0,0.017,0.009,NS,FALSE
Taf15,0.198568893017973,0.254642916658563,1,0,0.229,0.196,NS,FALSE
Letmd1,-1.07165335836872,0.254651437110268,1,0,0.042,0.06,log2FC_only,FALSE
Polk,-0.448137870047367,0.254712569308752,1,0,0.127,0.155,NS,FALSE
Tmem97,0.206235610853087,0.254756849310736,1,0,0.123,0.098,NS,FALSE
Cnga1,0.458449253271504,0.254772819938559,1,0,0.017,0.009,NS,FALSE
Ak4,0.581484147199826,0.255128907535264,1,0,0.064,0.047,NS,FALSE
Cep152,0.43212539977464,0.255177513827667,1,0,0.081,0.061,NS,FALSE
Hivep1,0.443766351039985,0.255598264328032,1,0,0.089,0.069,NS,FALSE
Bloc1s4,0.419767327953994,0.255684400548928,1,0,0.068,0.05,NS,FALSE
Trim36,-0.653701756805054,0.255918056240057,1,0,0.034,0.051,NS,FALSE
Aimp2,-0.443315200505461,0.256009204593453,1,0,0.102,0.127,NS,FALSE
Sfxn5,0.968549261546943,0.256293379063033,1,0,0.03,0.018,log2FC_only,FALSE
Cwc27,-0.352647060824272,0.256299979897876,1,0,0.076,0.1,NS,FALSE
Pdia3,0.116313282762485,0.256565579925686,1,0,0.733,0.739,NS,FALSE
Dok2,-0.342678871554,0.256666229210633,1,0,0.356,0.385,NS,FALSE
Gm2245,-0.660176133846667,0.256859692391637,1,0,0.017,0.03,NS,FALSE
Cramp1,0.284677553571887,0.25686375631367,1,0,0.11,0.087,NS,FALSE
Vldlr,0.560814895181284,0.257005687249597,1,0,0.017,0.009,NS,FALSE
2010315B03Rik,0.326250613859859,0.257078763573904,1,0,0.047,0.032,NS,FALSE
Pcdh17,0.964649262287667,0.257088552754659,1,0,0.03,0.018,log2FC_only,FALSE
Primpol,0.912231541089944,0.257449881382339,1,0,0.089,0.07,log2FC_only,FALSE
ENSMUSG00000120224,0.53097830947617,0.257705540723546,1,0,0.055,0.039,NS,FALSE
Dqx1,0.154015808278918,0.257752985798426,1,0,0.017,0.009,NS,FALSE
Zfp280b,-0.356949928659711,0.257999614150949,1,0,0.034,0.051,NS,FALSE
Gtf2h3,-0.747606049530064,0.25806284020517,1,0,0.051,0.07,NS,FALSE
Nrde2,0.399645559325749,0.258108633335469,1,0,0.047,0.032,NS,FALSE
Arhgap39,0.948084862896171,0.258151445480602,1,0,0.03,0.018,log2FC_only,FALSE
BC031181,0.10555484641099,0.258419056526817,1,0,0.352,0.306,NS,FALSE
Prkd2,-0.588381913274427,0.258454407917842,1,0,0.11,0.134,NS,FALSE
Dnajc8,0.133412240920372,0.258663746614986,1,0,0.466,0.415,NS,FALSE
Pitpnc1,-0.263975978228977,0.258771217137168,1,0,0.352,0.38,NS,FALSE
Chuk,-0.472437568365494,0.258884266834157,1,0,0.153,0.18,NS,FALSE
Vcl,0.553088743001502,0.259095777463578,1,0,0.064,0.047,NS,FALSE
Tmem129,-0.821043980648174,0.259100213741139,1,0,0.021,0.036,log2FC_only,FALSE
Rmnd5a,0.227641318816518,0.259179976367184,1,0,0.199,0.169,NS,FALSE
Megf11,-0.419732484134077,0.259207611072976,1,0,0.03,0.046,NS,FALSE
Lss,0.384100956215206,0.259227603168103,1,0,0.051,0.036,NS,FALSE
Atad3a,-0.397103940530633,0.259242485339918,1,0,0.102,0.129,NS,FALSE
Paip2,-0.445611241365182,0.259277484444292,1,0,0.297,0.325,NS,FALSE
Zfp106,-0.180054232498959,0.259361162727344,1,0,0.284,0.32,NS,FALSE
Atp11a,0.21195965477546,0.259393825026084,1,0,0.064,0.046,NS,FALSE
Txndc16,0.373655800412065,0.259393914601949,1,0,0.093,0.072,NS,FALSE
Tdg,-0.446721465849848,0.259607075384098,1,0,0.14,0.164,NS,FALSE
Gmppa,0.295099469025819,0.259619140883512,1,0,0.169,0.143,NS,FALSE
Cyb5b,-0.259799108023727,0.259857536966758,1,0,0.275,0.305,NS,FALSE
Tomm70a,0.114322470497299,0.259993863046133,1,0,0.314,0.274,NS,FALSE
Mrps14,-0.27808276957961,0.260052437287465,1,0,0.246,0.279,NS,FALSE
Tanc2,-0.111785610995794,0.260084469579557,1,0,0.085,0.109,NS,FALSE
Gm20732,0.566692459954669,0.260397338054224,1,0,0.042,0.029,NS,FALSE
H2-Ab1,0.449663871485204,0.260511985087645,1,0,0.229,0.2,NS,FALSE
E2f3,-0.532909727767459,0.260543133908108,1,0,0.097,0.121,NS,FALSE
Mier2,-0.351471206699775,0.260563854839867,1,0,0.021,0.036,NS,FALSE
Cxcr6,-0.181037880251942,0.260595601263441,1,0,0.267,0.225,NS,FALSE
Mcm8,-0.36511789043884,0.260618032735935,1,0,0.034,0.051,NS,FALSE
Xkr8,-1.1981891243446,0.260701216253465,1,0,0.013,0.024,log2FC_only,FALSE
Aurka,0.589180754170909,0.26072737854423,1,0,0.068,0.05,NS,FALSE
Pop1,-0.531997383341659,0.260752702595986,1,0,0.068,0.09,NS,FALSE
4930503L19Rik,-0.604311059689779,0.260756329718872,1,0,0.114,0.141,NS,FALSE
Psmc2,0.194470863604639,0.260913181656865,1,0,0.331,0.288,NS,FALSE
Mettl5,-0.474829282407603,0.261118338678841,1,0,0.042,0.061,NS,FALSE
Stx5a,-0.622775451542163,0.261177058029741,1,0,0.059,0.08,NS,FALSE
Cryl1,0.40291393600579,0.261277097660042,1,0,0.055,0.039,NS,FALSE
Myl10,-1.99874826705491,0.261596727452227,1,0,0.004,0.013,log2FC_only,FALSE
Capn5,0.557312730463041,0.261626872588429,1,0,0.03,0.018,NS,FALSE
Gm47889,-1.5336049788206,0.261953388204227,1,0,0.004,0.013,log2FC_only,FALSE
Wtap,-0.285349429812353,0.262187887033504,1,0,0.203,0.236,NS,FALSE
Cap1,0.174620816712437,0.262239718748953,1,0,0.699,0.677,NS,FALSE
Tufm,-0.220886124662174,0.26224298142018,1,0,0.042,0.061,NS,FALSE
Gm26982,-1.63469326270071,0.262310384808593,1,0,0.004,0.013,log2FC_only,FALSE
N4bp1,0.305192754153323,0.262530146240308,1,0,0.225,0.192,NS,FALSE
Caprin1,-0.191187786690757,0.262605530770294,1,0,0.513,0.523,NS,FALSE
Ndc1,-0.594585210118301,0.262628152127214,1,0,0.072,0.092,NS,FALSE
Gm15155,-1.54501552634428,0.26266771733003,1,0,0.004,0.013,log2FC_only,FALSE
Rnf113a1,-1.53382115645256,0.26266771733003,1,0,0.004,0.013,log2FC_only,FALSE
Igf2bp3,-0.526141427371352,0.262725961673745,1,0,0.034,0.051,NS,FALSE
Gm46430,0.674368108078903,0.262807335647651,1,0,0.038,0.025,NS,FALSE
Fam91a1,0.366552026229524,0.262837556957268,1,0,0.161,0.132,NS,FALSE
Ifngr2,0.324176197601118,0.262861546083081,1,0,0.059,0.043,NS,FALSE
Trappc2,0.471403290702731,0.262919530699957,1,0,0.068,0.05,NS,FALSE
Mtdh,0.196819749159341,0.263017151250648,1,0,0.555,0.52,NS,FALSE
Anxa9,-1.27432059208809,0.26302538583283,1,0,0.004,0.013,log2FC_only,FALSE
Cacnb4,-1.07705024200144,0.26302538583283,1,0,0.004,0.013,log2FC_only,FALSE
Eef1d,-0.25980886020766,0.263282236090648,1,0,0.593,0.598,NS,FALSE
Maz,-0.240107844310646,0.263354692065888,1,0,0.521,0.525,NS,FALSE
Gm9887,-1.63592812577038,0.263383390380873,1,0,0.004,0.013,log2FC_only,FALSE
Slc25a35,-1.44874273694153,0.263383390380873,1,0,0.004,0.013,log2FC_only,FALSE
Slc9c1,-1.11275403736669,0.263383390380873,1,0,0.004,0.013,log2FC_only,FALSE
Tmem198,-1.19902378146176,0.263383390380873,1,0,0.004,0.013,log2FC_only,FALSE
Haus6,0.136719847701289,0.26381728942794,1,0,0.123,0.098,NS,FALSE
Bid,-0.29960592663139,0.263873294916145,1,0,0.051,0.071,NS,FALSE
Slc40a1,1.20466872586068,0.263883412298212,1,0,0.047,0.033,log2FC_only,FALSE
Slc3a2,0.33551560899131,0.263966681866862,1,0,0.407,0.382,NS,FALSE
Naxe,0.192367627904012,0.264088806583201,1,0,0.178,0.147,NS,FALSE
ENSMUSG00000120675,-0.940511384597272,0.26410040786614,1,0,0.004,0.013,log2FC_only,FALSE
Mvd,-1.35611305118659,0.26410040786614,1,0,0.004,0.013,log2FC_only,FALSE
Fam114a1,0.514112821449012,0.264113172927359,1,0,0.042,0.029,NS,FALSE
Scaper,0.294858783570699,0.264523448431152,1,0,0.14,0.114,NS,FALSE
Gpt,-1.03243988881294,0.264818770288589,1,0,0.004,0.013,log2FC_only,FALSE
Slco2a1,-0.88451682131238,0.264818770288589,1,0,0.004,0.013,log2FC_only,FALSE
Vamp1,0.275177339272694,0.264973602028731,1,0,0.051,0.036,NS,FALSE
Hbp1,0.152734614870423,0.265088617470294,1,0,0.106,0.083,NS,FALSE
Cep112,-1.07932928116967,0.265178456006556,1,0,0.004,0.013,log2FC_only,FALSE
Zfas1,0.255815830994196,0.265342763207874,1,0,0.271,0.238,NS,FALSE
Tmem167,0.132892888020958,0.265348406819771,1,0,0.453,0.414,NS,FALSE
Rbm39,0.205322763034229,0.265573035368906,1,0,0.72,0.684,NS,FALSE
Cxxc5,0.340320853711207,0.265677002854327,1,0,0.03,0.018,NS,FALSE
Prrc2a,-0.156917477838026,0.265745521489244,1,0,0.254,0.286,NS,FALSE
Lmtk2,-0.925739630118474,0.265788573709897,1,0,0.034,0.05,log2FC_only,FALSE
Fn3krp,-0.918408072538424,0.265898836762931,1,0,0.004,0.013,log2FC_only,FALSE
Gm14326,-1.16155411582469,0.265898836762931,1,0,0.004,0.013,log2FC_only,FALSE
Mc1r,-0.705633090034024,0.265898836762931,1,0,0.004,0.013,NS,FALSE
Slamf6,-1.02412997890173,0.265898836762931,1,0,0.004,0.013,log2FC_only,FALSE
Trim34a,0.299226381380327,0.266374173042284,1,0,0.076,0.057,NS,FALSE
Sh3bgrl,0.164439735545166,0.266517497816791,1,0,0.394,0.362,NS,FALSE
Fam13a,-0.81883028539303,0.266620563684311,1,0,0.004,0.013,log2FC_only,FALSE
Sbno1,-0.375726334676422,0.266988119448584,1,0,0.347,0.365,NS,FALSE
Brd8,0.263219952801447,0.267017049092681,1,0,0.157,0.131,NS,FALSE
Iqgap3,0.327960730755423,0.267028584983675,1,0,0.038,0.025,NS,FALSE
Pcdh15,-0.802629947778057,0.267156730208186,1,0,0.03,0.045,log2FC_only,FALSE
Pigg,0.708474842927947,0.267200603855389,1,0,0.042,0.029,NS,FALSE
Xylt2,0.554170033227898,0.267309080962122,1,0,0.03,0.018,NS,FALSE
Cyp1b1,-0.11393280502716,0.267343637250149,1,0,0.004,0.013,NS,FALSE
Zfp944,0.54625350302759,0.267376737646341,1,0,0.051,0.036,NS,FALSE
Fah,0.925389841110172,0.26739200949812,1,0,0.034,0.022,log2FC_only,FALSE
1700037C18Rik,-1.47695022372463,0.26764286092879,1,0,0.008,0.018,log2FC_only,FALSE
4930523C07Rik,0.27818289201912,0.26764358342949,1,0,0.161,0.133,NS,FALSE
Fancg,-0.295620549317307,0.267644521435622,1,0,0.085,0.109,NS,FALSE
Chchd2l,0.208656685720884,0.267705679172739,1,0,0.004,0.013,NS,FALSE
Eif4e,0.155898296103288,0.267765014452525,1,0,0.424,0.384,NS,FALSE
Ocrl,0.551646696018703,0.267855470230512,1,0,0.068,0.05,NS,FALSE
Scart2,1.67610396556223,0.267939512733388,1,0,0.025,0.016,log2FC_only,FALSE
Depdc1a,0.377691592858326,0.268567818456878,1,0,0.081,0.061,NS,FALSE
E2f7,-0.156636585782971,0.268610038474046,1,0,0.081,0.105,NS,FALSE
Mfng,-0.329179274352351,0.268632117202767,1,0,0.064,0.084,NS,FALSE
Bms1,-0.246424641603385,0.268803276013235,1,0,0.182,0.211,NS,FALSE
Mtarc2,0.28212014593064,0.268804862335643,1,0,0.191,0.161,NS,FALSE
Ccdc28a,-0.685676662536425,0.268881652503278,1,0,0.013,0.024,NS,FALSE
Rftn1,0.395302412170418,0.269083585945417,1,0,0.178,0.15,NS,FALSE
Psen2,0.362461181702512,0.269342614592392,1,0,0.22,0.19,NS,FALSE
1110032F04Rik,-1.2447331736623,0.269426160379593,1,0,0.008,0.018,log2FC_only,FALSE
Tmem87a,-0.527825305958337,0.26958482192532,1,0,0.11,0.134,NS,FALSE
Recql,-0.298554509323296,0.269684330018119,1,0,0.106,0.13,NS,FALSE
C1galt1c1,0.929919074989964,0.269760833176211,1,0,0.055,0.04,log2FC_only,FALSE
Klhl6,0.181191940875584,0.269834727761851,1,0,0.136,0.11,NS,FALSE
Ska1,0.660986918459947,0.27017651952624,1,0,0.051,0.036,NS,FALSE
Snx5,0.308942606743232,0.270181494389913,1,0,0.487,0.462,NS,FALSE
Myo18a,0.229116163316457,0.270263855579978,1,0,0.114,0.091,NS,FALSE
Ccl8,1.82037011732655,0.270288642974152,1,0,0.199,0.175,log2FC_only,FALSE
Ift88,-1.30799661623653,0.270339494273625,1,0,0.021,0.035,log2FC_only,FALSE
Atad2,-0.325665251715916,0.27051899580971,1,0,0.28,0.302,NS,FALSE
Cdc40,0.274571356387448,0.270640968631639,1,0,0.119,0.095,NS,FALSE
Adamts14,-0.147676210771781,0.270754311767383,1,0,0.021,0.036,NS,FALSE
Scaf4,0.417909260930755,0.270893878929525,1,0,0.174,0.148,NS,FALSE
Osbpl3,-0.487975878953817,0.270935502471451,1,0,0.148,0.174,NS,FALSE
Coq3,-0.468102225532962,0.270971976312136,1,0,0.03,0.046,NS,FALSE
2310033P09Rik,-0.692744675643418,0.271210053069198,1,0,0.038,0.055,NS,FALSE
Prpf40b,-1.13196979557439,0.271217596634362,1,0,0.008,0.018,log2FC_only,FALSE
Brwd3,0.551754009456599,0.271233438491093,1,0,0.106,0.085,NS,FALSE
Gtf2h1,-0.241063291800459,0.271322401079925,1,0,0.148,0.178,NS,FALSE
Ldlrap1,-0.223385592807666,0.271351346122516,1,0,0.03,0.046,NS,FALSE
Arfrp1,-0.413579847136988,0.271425288391845,1,0,0.081,0.103,NS,FALSE
Plekho1,0.591854831323926,0.271489832654211,1,0,0.055,0.04,NS,FALSE
Cnot4,-0.286879761626744,0.271630427278331,1,0,0.169,0.2,NS,FALSE
H2-Q4,0.220129027782309,0.271636815041306,1,0,0.216,0.186,NS,FALSE
Kcnk13,1.00599711211552,0.271676798956178,1,0,0.034,0.022,log2FC_only,FALSE
Msc,-0.754907609999541,0.271816551370147,1,0,0.008,0.018,log2FC_only,FALSE
Hsdl1,0.917938674997988,0.271853399984432,1,0,0.047,0.033,log2FC_only,FALSE
Garin3,-1.0487433845429,0.271860501134167,1,0,0.021,0.035,log2FC_only,FALSE
Donson,-0.582429123466388,0.271941490639078,1,0,0.064,0.084,NS,FALSE
Pyroxd1,0.77413972621178,0.271987181724304,1,0,0.051,0.036,log2FC_only,FALSE
1810041H14Rik,-0.616856273948518,0.272416411161269,1,0,0.008,0.018,NS,FALSE
Baz1a,-0.214411783316186,0.272639172356038,1,0,0.339,0.376,NS,FALSE
Ppp2r3d,0.405205780210211,0.272701833620874,1,0,0.047,0.033,NS,FALSE
Tinf2,0.571973283160961,0.273028694184498,1,0,0.119,0.095,NS,FALSE
Zbtb41,0.649449215290447,0.27316868744658,1,0,0.064,0.047,NS,FALSE
Ttc39b,-0.309066176824703,0.273574482921639,1,0,0.169,0.196,NS,FALSE
Chchd3,-0.329565406915793,0.273646687903994,1,0,0.242,0.271,NS,FALSE
Surf4,0.242551935985685,0.273768962351624,1,0,0.331,0.294,NS,FALSE
Utp6,-0.272488167598198,0.2738687535007,1,0,0.119,0.145,NS,FALSE
Dip2b,-0.493843689167067,0.273875372118317,1,0,0.136,0.161,NS,FALSE
Lbh,0.121965769815115,0.273994676981203,1,0,0.36,0.321,NS,FALSE
Racgap1,0.313637588551922,0.274021644574812,1,0,0.237,0.206,NS,FALSE
Slc25a4,0.159549383155175,0.274223319328886,1,0,0.39,0.348,NS,FALSE
Nt5c3b,0.100560601282838,0.274264288536142,1,0,0.059,0.08,NS,FALSE
Elovl5,0.163424633511548,0.274393059718122,1,0,0.445,0.402,NS,FALSE
Mfsd2a,-0.587444167246143,0.274523051082316,1,0,0.008,0.018,NS,FALSE
Selplg,-0.362447306145448,0.274571842012934,1,0,0.695,0.689,NS,FALSE
Cbll1,0.343123658894467,0.274647269470693,1,0,0.136,0.111,NS,FALSE
Acoxl,-0.809677755907616,0.274752285570152,1,0,0.017,0.03,log2FC_only,FALSE
Mppe1,-0.302208575489805,0.274777706753642,1,0,0.097,0.121,NS,FALSE
Gm10563,1.00651945073973,0.275126986465849,1,0,0.025,0.016,log2FC_only,FALSE
Stat5b,0.293667145258149,0.275556713418597,1,0,0.127,0.104,NS,FALSE
Galnt1,-0.153914620078197,0.275650747644209,1,0,0.432,0.487,NS,FALSE
Ppp6c,0.218203810517986,0.275701460446568,1,0,0.288,0.253,NS,FALSE
Fam220a,-0.560004818460206,0.276125301085411,1,0,0.047,0.065,NS,FALSE
BC002059,-1.06995751870559,0.276208507769656,1,0,0.034,0.05,log2FC_only,FALSE
Man1b1,-1.08508641995907,0.276208507769656,1,0,0.034,0.05,log2FC_only,FALSE
Ints10,-0.458689062621088,0.276375866341084,1,0,0.051,0.07,NS,FALSE
Slc25a32,-0.471248745053392,0.276375866341084,1,0,0.051,0.07,NS,FALSE
Dna2,-0.752345341019442,0.276521710316513,1,0,0.025,0.04,log2FC_only,FALSE
Hdac8,-0.521851767149256,0.276688408434881,1,0,0.051,0.07,NS,FALSE
Cracr2a,0.579911155302961,0.276856159818608,1,0,0.051,0.036,NS,FALSE
Clcn7,0.175540759536841,0.277087615435515,1,0,0.093,0.072,NS,FALSE
Dmpk,-0.478332926818062,0.277119808590362,1,0,0.021,0.035,NS,FALSE
Cdc16,0.568337247661339,0.277152805868764,1,0,0.14,0.119,NS,FALSE
Nln,-0.443456407408199,0.277233677253296,1,0,0.072,0.094,NS,FALSE
Bmyc,-0.38073529326197,0.277407003787745,1,0,0.042,0.061,NS,FALSE
Tfe3,0.640234988654232,0.277424720201369,1,0,0.085,0.067,NS,FALSE
Smco4,-0.482004793875934,0.277599964941464,1,0,0.131,0.155,NS,FALSE
Nup205,0.158207525885155,0.278061510417607,1,0,0.275,0.24,NS,FALSE
Nmrk1,0.745723347819739,0.278285777839078,1,0,0.055,0.04,NS,FALSE
Shtn1,0.50667331537956,0.278385837081094,1,0,0.064,0.047,NS,FALSE
Tnfaip8l1,0.867920045001059,0.278464836930107,1,0,0.025,0.016,log2FC_only,FALSE
Ap4e1,0.562572909168278,0.278492272909688,1,0,0.051,0.036,NS,FALSE
2700099C18Rik,0.27187669476193,0.278517719105987,1,0,0.076,0.058,NS,FALSE
Fcgr4,-0.88606375278925,0.278524855616899,1,0,0.14,0.161,log2FC_only,FALSE
Tprn,-0.707021708978818,0.2785825470479,1,0,0.025,0.04,NS,FALSE
Sfn,-0.684691293787915,0.278814901361026,1,0,0.017,0.03,NS,FALSE
Psen1,-0.229609152675018,0.27891163365426,1,0,0.191,0.223,NS,FALSE
Epsti1,-0.380885252122219,0.279249305008392,1,0,0.487,0.5,NS,FALSE
Ak6,0.484982372095765,0.279342119523617,1,0,0.127,0.104,NS,FALSE
Yeats4,-0.431638361355115,0.279411274500824,1,0,0.22,0.243,NS,FALSE
Pdcd10,0.257938865900814,0.279431221779254,1,0,0.267,0.237,NS,FALSE
Fgd3,-0.376194331344598,0.280156319420352,1,0,0.059,0.08,NS,FALSE
Cyp4v3,0.424902721161834,0.28019392734778,1,0,0.076,0.058,NS,FALSE
Ppp1r13b,0.494454761911835,0.280202894851443,1,0,0.047,0.033,NS,FALSE
Kmt5b,-0.562361484964486,0.280545278067769,1,0,0.085,0.107,NS,FALSE
Rmnd1,1.10658294115772,0.280645827187267,1,0,0.034,0.022,log2FC_only,FALSE
C1ra,0.62527109679179,0.28090960411444,1,0,0.025,0.016,NS,FALSE
Pi4k2a,0.185754930168536,0.281043542292623,1,0,0.123,0.099,NS,FALSE
Map2k4,-0.498580065663124,0.281075026614365,1,0,0.225,0.244,NS,FALSE
Ttf1,0.490616853892212,0.281203929002525,1,0,0.136,0.114,NS,FALSE
Fem1b,0.440851403413655,0.281207346380605,1,0,0.089,0.07,NS,FALSE
Coil,0.59565280067274,0.281233472459085,1,0,0.055,0.04,NS,FALSE
Ier3ip1,-0.314325635555784,0.281248710098657,1,0,0.169,0.197,NS,FALSE
Pdcd6ip,-0.173566707733095,0.281271355523128,1,0,0.453,0.478,NS,FALSE
Armh3,-0.61628539975089,0.281384122332808,1,0,0.038,0.055,NS,FALSE
Atp5b,0.117097699468622,0.281807946003391,1,0,0.534,0.515,NS,FALSE
Galnt12,0.73619705378008,0.281825545148989,1,0,0.055,0.04,NS,FALSE
Ankrd39,-1.36943030700604,0.281971536444551,1,0,0.013,0.024,log2FC_only,FALSE
Sod1,0.206224956049841,0.282053096391652,1,0,0.564,0.529,NS,FALSE
Hook3,-0.567248602711929,0.282347964728547,1,0,0.182,0.206,NS,FALSE
Mterf3,-0.245968847687211,0.282421638725356,1,0,0.038,0.055,NS,FALSE
Bet1,0.362643526447152,0.282554746413897,1,0,0.097,0.077,NS,FALSE
Fancd2,0.916031761481872,0.282565745549462,1,0,0.072,0.055,log2FC_only,FALSE
Itpripl1,-0.287109576047663,0.282835588982962,1,0,0.059,0.08,NS,FALSE
Bfsp2,0.378030758469312,0.282984286593799,1,0,0.034,0.022,NS,FALSE
Tfam,-0.743916328753812,0.28311317588639,1,0,0.131,0.152,NS,FALSE
St6galnac3,0.6316674587744,0.28328219970742,1,0,0.038,0.026,NS,FALSE
Zfp868,0.478121779649041,0.283368902927608,1,0,0.025,0.016,NS,FALSE
Rad54l2,-0.337813591063916,0.283441186661946,1,0,0.11,0.136,NS,FALSE
Tbc1d13,0.495858175966998,0.283582902224414,1,0,0.093,0.074,NS,FALSE
Mtbp,-0.359761331294067,0.283626290687656,1,0,0.068,0.089,NS,FALSE
Tsen34,0.280333518343286,0.28391967203791,1,0,0.106,0.084,NS,FALSE
Elane,0.307074419371035,0.2839859995804,1,0,0.025,0.016,NS,FALSE
Vcpip1,-0.652873248852808,0.284003402767589,1,0,0.14,0.163,NS,FALSE
Snapc4,0.899498741181376,0.284011170275929,1,0,0.038,0.026,log2FC_only,FALSE
Tbc1d22b,-0.402533192508077,0.28418697489128,1,0,0.085,0.107,NS,FALSE
Fnbp1,-0.212226193745327,0.284226211932234,1,0,0.551,0.567,NS,FALSE
Cryz,0.393884089930898,0.284289120016012,1,0,0.034,0.022,NS,FALSE
Ncbp3,0.121697368798877,0.28452769874103,1,0,0.157,0.129,NS,FALSE
Uqcc1,0.459860783409805,0.284563058808154,1,0,0.089,0.07,NS,FALSE
Galnt11,-0.100655828155646,0.285086969585529,1,0,0.042,0.029,NS,FALSE
Trappc13,0.238875296675453,0.285364285411029,1,0,0.123,0.101,NS,FALSE
Rrp15,-0.350301375984967,0.285754176532623,1,0,0.102,0.127,NS,FALSE
Mydgf,0.423438138505592,0.28580328679958,1,0,0.131,0.109,NS,FALSE
Lca5,0.268397648257911,0.285842745014959,1,0,0.025,0.016,NS,FALSE
Clip2,0.414531245585931,0.286061232639914,1,0,0.064,0.047,NS,FALSE
Itm2a,-0.621935392593829,0.286087936515323,1,0,0.025,0.04,NS,FALSE
Arid3b,0.489775767941879,0.286193240745437,1,0,0.055,0.04,NS,FALSE
Chkb,-1.37306948616283,0.286383623285166,1,0,0.021,0.034,log2FC_only,FALSE
