Cell,SampleID,seurat_clusters,CellType1,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,FibroblastScore1,FibroblastScoreFull,umap_1,umap_2
5578342,Fibro_Cocultured,2,Macrophages,3597,1870,4.4204,3.0581,-0.067375,0.179831,4.882893,-2.313163
5579956,Adipo_Cocultured,1,Monocytes,2638,1325,7.4299,5.9894,-0.13667,0.311762,0.131017,1.566508
5580468,Adipo_Cocultured,2,Macrophages,3453,1359,7.4718,4.6626,-0.090557,0.236158,3.190348,-3.593135
5582897,Adipo_Cocultured,6,Myeloid Progenitors,4542,2184,5.8344,12.6596,-0.09994,-0.018593,-4.163734,5.041771
5585368,Adipo_Cocultured,0,Macrophages,1644,995,5.5961,4.1971,-0.127687,0.17101,4.689902,-2.15297
5586965,Adipo_Cocultured,1,Monocytes,3086,1514,5.4763,4.8931,-0.122293,0.202923,1.668708,2.043035
5594313,Fibro_Cocultured,2,Macrophages,3563,1716,5.6132,3.7889,-0.087109,0.061326,4.136263,-0.562999
5598124,Adipo_Cocultured,1,Monocytes,2153,1092,5.8523,3.8086,-0.064542,0.184782,1.595165,1.999925
5599824,Fibro_Cocultured,0,Macrophages,4445,2089,6.1642,3.1271,-0.178729,0.125699,5.755387,-1.186481
5604683,Fibro_Cocultured,7,T Cells,1873,1155,7.2611,8.5424,-0.076142,0.400826,-7.651877,-1.04692
5611086,Fibro_Cocultured,0,Macrophages,2575,1405,8.699,2.6019,-0.123015,-0.002489,5.214046,-0.747915
5611750,Fibro_Cocultured,4,Macrophages,1920,1234,2.6562,4.375,-0.127796,0.158246,1.905811,-1.831605
5613240,Fibro_Cocultured,4,Macrophages,2698,1507,4.7813,2.5204,-0.120291,0.13295,1.352849,-2.373664
5617585,Fibro_Cocultured,0,Macrophages,3383,1602,5.971,2.9264,-0.132013,0.146406,3.846232,0.143924
5618582,Adipo_Cocultured,1,Monocytes,2142,1184,6.1158,7.9832,-0.059824,0.402503,1.055375,2.287171
5619528,Fibro_Cocultured,0,Macrophages,5870,2482,4.3612,4.0716,-0.096016,0.074187,5.423884,-0.8979
5620771,Adipo_Cocultured,1,Monocytes,1300,817,6.3077,8.2308,-0.019839,0.071503,2.185438,1.9982
5641361,Adipo_Cocultured,1,Monocytes,3468,1543,8.0161,4.2676,-0.101487,0.188848,1.950094,1.331584
5649537,Adipo_Cocultured,7,T Cells,2881,1473,9.6494,9.823,-0.109564,0.275848,-7.207262,-1.144682
5650338,Adipo_Cocultured,13,Neutrophils,1719,855,5.2938,2.5596,-0.038294,0.189016,-0.132015,7.568588
5650950,Adipo_Cocultured,1,Monocytes,2269,1203,9.3433,5.0242,-0.137856,0.38324,0.828233,2.150621
5653407,Fibro_Cocultured,0,Macrophages,6156,2536,6.384,3.8174,-0.19628,0.123295,2.337653,-1.902008
5654606,Fibro_Cocultured,0,Macrophages,4968,2322,6.3205,3.0193,-0.134749,0.062526,5.749478,-1.906108
5654768,Fibro_Cocultured,2,Macrophages,3054,1529,7.2692,3.9293,-0.086707,0.166904,4.231169,-0.537723
5655522,Adipo_Cocultured,1,Monocytes,2040,1019,5.5392,3.9706,-0.057277,0.096222,0.268404,-0.514408
5660117,Adipo_Cocultured,5,Monocytes,1348,795,10.1632,4.3769,-0.01983,0.071672,2.594337,4.095815
5662317,Adipo_Cocultured,1,Monocytes,3784,1525,9.0116,6.3953,-0.144539,0.475379,0.202397,1.502229
5666032,Fibro_Cocultured,4,Macrophages,4941,2325,5.3228,3.7037,-0.127503,0.075599,0.764266,-1.876007
5666608,Fibro_Cocultured,4,Macrophages,2856,1466,4.4118,2.6611,-0.094019,0.222268,0.374459,-2.786894
5668470,Adipo_Cocultured,1,Monocytes,1470,798,7.0748,8.3673,-0.156607,0.277408,2.539465,1.641683
5674726,Adipo_Cocultured,3,Macrophages,4778,1867,2.7208,3.1812,-0.082949,0.301428,-0.155155,-3.405577
5676523,Adipo_Cocultured,1,Monocytes,3737,1807,6.9307,9.5799,-0.101128,0.025044,0.585614,2.825251
5680809,Fibro_Cocultured,5,Monocytes,1668,955,8.753,4.2566,-0.06612,0.012923,0.785275,3.859958
5681324,Adipo_Cocultured,4,Macrophages,4063,1734,6.5223,5.6855,-0.114235,0.170027,0.319303,0.013333
5683130,Adipo_Cocultured,4,Macrophages,3552,1610,6.3063,4.1104,-0.108261,0.173301,1.163838,-1.890219
5690764,Fibro_Cocultured,2,Macrophages,3401,1487,11.6142,3.793,-0.104105,0.266639,3.44181,-0.427188
5691463,Adipo_Cocultured,6,Myeloid Progenitors,4848,2219,5.5899,7.5289,-0.134462,0.024496,-5.025161,5.393216
5699270,Fibro_Cocultured,8,NK Cells,3865,1842,8.4605,10.194,-0.159544,0.23355,-9.268064,-1.756185
5703533,Adipo_Cocultured,9,T Cells,3149,1715,5.3033,11.7815,-0.094807,0.387428,-6.580659,1.931105
5704171,Fibro_Cocultured,14,Dendritic Cells,2161,1141,7.2652,6.8487,-0.042321,0.156039,-5.761127,-6.689795
5705473,Fibro_Cocultured,7,T Cells,3157,1618,6.4935,13.3038,-0.096035,0.511102,-7.043002,0.748668
5707373,Fibro_Cocultured,0,Macrophages,3088,1516,4.6632,4.3718,-0.058382,0.259423,4.194758,0.382501
5708821,Fibro_Cocultured,3,Macrophages,2204,1351,3.6298,4.1289,-0.097316,0.140089,0.531734,-3.783632
5715726,Fibro_Cocultured,4,Macrophages,3552,2028,4.8986,2.759,-0.125389,-0.039321,1.018006,-2.34277
5717483,Fibro_Cocultured,9,T Cells,2619,1502,5.651,8.782,-0.088048,0.454325,-7.054401,2.792625
5724686,Fibro_Cocultured,3,Macrophages,3043,1646,3.3848,2.859,-0.135252,0.183347,2.711283,-3.812612
5724760,Adipo_Cocultured,1,Monocytes,4114,1839,7.6811,4.9344,-0.083498,0.408269,0.179634,0.634222
5724766,Fibro_Cocultured,0,Macrophages,3211,1656,4.36,2.8029,-0.100515,0.117232,5.665752,-1.18336
5726388,Fibro_Cocultured,4,Macrophages,3179,1614,6.6688,4.1522,-0.107591,0.148011,0.511219,-1.648134
5732833,Adipo_Cocultured,5,Monocytes,2250,1219,6.3111,8.3111,-0.054869,0.091232,0.965354,4.622824
5741080,Adipo_Cocultured,1,Monocytes,3780,1707,8.2275,4.3386,-0.125695,0.337831,0.886046,0.915875
5741098,Fibro_Cocultured,9,T Cells,2849,1497,7.6167,10.1439,-0.048206,0.256006,-7.052908,2.598611
5747297,Fibro_Cocultured,4,Macrophages,3511,1620,3.7881,2.3355,-0.0813,0.136564,0.520275,-1.67259
5752805,Fibro_Cocultured,0,Macrophages,2451,1243,7.1807,3.4272,-0.10505,-0.258454,2.596275,0.596637
5759905,Adipo_Cocultured,4,Macrophages,2240,1296,8.6161,4.0625,-0.109132,0.103935,1.876304,-1.154408
5764487,Adipo_Cocultured,3,Macrophages,2777,1258,5.1855,2.0886,-0.077087,0.125385,3.395383,-3.594967
5764529,Fibro_Cocultured,0,Macrophages,3214,1734,5.5383,3.267,-0.129079,0.170675,4.082737,-2.451912
5766492,Fibro_Cocultured,2,Macrophages,2724,1549,7.232,3.7078,-0.137641,0.13122,3.647433,-3.726786
5770553,Fibro_Cocultured,2,Macrophages,4257,1886,6.9767,3.9934,-0.097685,0.143265,4.498495,-2.075748
5771234,Adipo_Cocultured,4,Macrophages,3200,1521,6.5,4.5625,-0.104036,0.239738,1.068987,-1.040846
5777702,Fibro_Cocultured,0,Macrophages,1927,1096,5.5527,3.9958,-0.138331,0.379947,3.036169,-0.782857
5782257,Adipo_Cocultured,1,Monocytes,2521,1237,6.1484,6.1484,-0.096039,0.39146,1.932294,2.486823
5786218,Fibro_Cocultured,8,NK Cells,4870,1994,7.4127,10.8419,-0.111636,0.159233,-10.206354,-1.345816
5786716,Fibro_Cocultured,4,Macrophages,2333,1278,4.5006,3.6005,-0.093162,0.248427,1.156623,-1.045696
5788511,Fibro_Cocultured,3,Macrophages,4616,2064,5.9792,2.8163,-0.103685,0.179621,0.782919,-2.923428
5793136,Adipo_Cocultured,4,Macrophages,3779,1656,5.7952,4.181,-0.084243,0.403388,1.686747,0.072789
5800040,Adipo_Cocultured,0,Macrophages,3929,1638,7.1774,6.083,-0.103538,0.109923,4.067173,-0.535389
5800625,Adipo_Cocultured,9,T Cells,2959,1658,4.8665,10.9834,-0.071384,0.487079,-7.169788,1.82084
5801454,Fibro_Cocultured,2,Macrophages,4008,1880,7.51,2.7944,-0.168907,0.119308,4.313018,-0.655571
5805491,Adipo_Cocultured,5,Monocytes,2351,1273,5.402,6.7631,-0.054222,0.433912,0.273141,3.461531
5810568,Adipo_Cocultured,3,Macrophages,2434,1254,5.4232,3.8209,-0.085229,0.145922,2.397386,-3.146751
5816294,Fibro_Cocultured,4,Macrophages,3652,1644,4.874,3.3406,-0.105829,0.150869,2.001243,-1.768804
5832568,Fibro_Cocultured,0,Macrophages,6022,2594,4.1681,3.9356,-0.121595,0.187715,3.856708,-2.550254
5836769,Adipo_Cocultured,4,Macrophages,3845,1785,6.4499,3.0429,-0.123149,0.092759,0.1475,-1.930432
5848161,Fibro_Cocultured,0,Macrophages,2215,1216,5.5079,3.8826,-0.094828,0.073291,3.934543,-0.714089
5850750,Adipo_Cocultured,1,Monocytes,5482,2057,7.7344,3.8854,-0.092269,0.295389,-0.82955,-0.082274
5852195,Adipo_Cocultured,13,Neutrophils,1573,789,5.1494,3.4329,-0.097773,-0.160462,-0.363958,7.388467
5857441,Adipo_Cocultured,8,NK Cells,1367,883,2.1946,11.9971,-0.036685,-0.197607,-10.421871,0.170194
5868557,Fibro_Cocultured,5,Monocytes,2059,1190,5.5852,6.6051,-0.054282,0.131888,1.290884,4.560443
5871703,Fibro_Cocultured,11,T Cells,4616,2290,7.5823,7.9939,-0.100798,0.352602,-6.487967,1.764959
5873065,Fibro_Cocultured,8,NK Cells,9000,3047,6.5667,11.6222,-0.139885,0.264179,-11.180214,-0.968117
5883116,Adipo_Cocultured,8,NK Cells,3988,1912,5.9679,9.5035,-0.067376,0.424122,-9.985081,-0.210042
5893230,Fibro_Cocultured,0,Macrophages,6620,2612,6.2236,2.8852,-0.124917,0.06509,4.94937,-1.545028
5896959,Adipo_Cocultured,5,Monocytes,1811,990,3.9205,3.2027,-0.034283,0.11447,2.458839,3.397415
5899136,Fibro_Cocultured,0,Macrophages,2423,1349,9.9051,3.6319,-0.102438,0.034596,4.984534,-0.677559
5899417,Adipo_Cocultured,5,Monocytes,1383,750,4.7722,4.1938,-0.095383,0.682597,0.596624,5.89393
5900890,Fibro_Cocultured,3,Macrophages,2588,1553,2.5502,2.9366,-0.165423,0.100689,1.757773,-4.657309
5902949,Fibro_Cocultured,12,T Cells,6991,2754,8.8256,11.3718,-0.148926,0.405724,-8.528433,0.931384
5917972,Adipo_Cocultured,5,Monocytes,1962,1145,7.0336,2.9562,-0.181459,0.070993,2.906919,2.867066
5918057,Fibro_Cocultured,2,Macrophages,4681,2007,7.0284,3.0549,-0.108744,0.191782,3.476606,-3.112936
5924264,Fibro_Cocultured,6,Myeloid Progenitors,5410,2313,6.3771,3.9741,-0.140967,0.068064,-1.093791,2.264146
5924831,Fibro_Cocultured,1,Monocytes,4819,2056,10.6246,2.9052,-0.116849,0.245279,-0.519442,-0.539519
5927759,Fibro_Cocultured,11,T Cells,5278,2293,5.5135,7.8249,-0.102937,0.304839,-7.383979,1.739702
5928986,Fibro_Cocultured,0,Macrophages,2958,1514,5.2062,2.4341,-0.085816,0.031021,3.101797,0.38074
5933075,Adipo_Cocultured,1,Monocytes,2774,1407,5.0829,5.912,-0.157191,0.217059,2.02284,1.160342
5933986,Fibro_Cocultured,2,Macrophages,4791,2249,3.6944,3.0056,-0.150738,0.062182,2.409531,-2.588546
5934482,Fibro_Cocultured,9,T Cells,2175,1349,6.4828,5.3333,-0.051148,0.085928,-6.824592,2.427904
5934900,Adipo_Cocultured,10,Myeloid Progenitors,2708,1455,8.8257,4.9114,-0.097719,0.031942,-1.919816,7.705393
5936378,Fibro_Cocultured,12,T Cells,5460,2641,5.0916,8.7179,-0.128301,0.33824,-8.399075,2.011826
5936706,Fibro_Cocultured,8,NK Cells,7377,2908,6.8456,9.0552,-0.139817,-0.002086,-9.938447,1.011134
5937979,Fibro_Cocultured,8,NK Cells,2279,1284,4.2563,9.0829,-0.063933,-0.181961,-9.864408,-1.54081
5938682,Adipo_Cocultured,10,Myeloid Progenitors,2758,1401,5.4025,9.1008,-0.059973,0.145719,-2.741374,7.796367
5941669,Adipo_Cocultured,1,Monocytes,2814,1293,8.1734,7.4982,-0.067994,0.412988,0.931683,2.587808
5945904,Adipo_Cocultured,5,Monocytes,3005,1440,5.6572,5.9235,-0.175907,-0.127674,0.217497,5.531978
5948885,Fibro_Cocultured,4,Macrophages,3191,1663,3.7292,2.9458,-0.137411,0.087116,1.050425,0.021259
5951321,Adipo_Cocultured,5,Monocytes,1975,1154,5.7215,5.4177,-0.106053,0.206601,1.583474,3.70735
5952307,Fibro_Cocultured,4,Macrophages,3419,1497,7.7508,3.8608,-0.077108,0.185763,2.045973,1.001762
5956509,Adipo_Cocultured,1,Monocytes,3700,1729,6.6216,6.6757,-0.149155,0.456404,-0.16493,2.271588
5956991,Fibro_Cocultured,9,T Cells,3588,1786,5.6856,11.7057,-0.082926,0.259039,-6.452933,3.722218
5957272,Adipo_Cocultured,4,Macrophages,3106,1247,8.8538,6.0528,-0.099115,0.141224,1.193664,0.61117
5961296,Adipo_Cocultured,3,Macrophages,1701,1067,5.2322,3.7037,-0.077029,0.224101,3.115941,-4.596015
5966822,Fibro_Cocultured,4,Macrophages,2909,1423,6.3596,2.2001,-0.111596,0.256397,2.185926,0.481222
5969808,Fibro_Cocultured,0,Macrophages,3186,1663,4.5825,2.6679,-0.161706,0.054747,5.18171,-0.61121
5974160,Adipo_Cocultured,6,Myeloid Progenitors,6625,2980,6.9585,10.1887,-0.155003,-0.110186,-3.750016,5.368927
5976332,Fibro_Cocultured,4,Macrophages,3049,1602,5.4444,2.9518,-0.076041,0.152325,1.224925,-2.191751
5978181,Fibro_Cocultured,3,Macrophages,2175,1368,7.954,3.4943,-0.077955,0.148553,1.400458,-3.788991
5983366,Fibro_Cocultured,9,T Cells,3560,1844,8.2584,10.5056,-0.139002,0.34336,-7.084763,1.298349
5985737,Fibro_Cocultured,2,Macrophages,5567,2132,6.4487,3.0717,-0.11859,0.185117,2.969856,-1.259586
5987404,Fibro_Cocultured,0,Macrophages,2532,1460,4.3444,3.1201,-0.112913,0.126135,4.128236,-0.858756
5988621,Fibro_Cocultured,1,Monocytes,3375,1436,10.1333,4.5926,-0.072488,0.257173,0.925481,2.110132
5991660,Fibro_Cocultured,4,Macrophages,3653,1715,12.1818,4.7358,-0.073255,0.15612,2.307834,-2.149101
5991863,Fibro_Cocultured,3,Macrophages,2222,1414,4.7705,2.2502,-0.179706,0.024027,2.174853,-4.358526
5998926,Fibro_Cocultured,13,Neutrophils,1621,870,7.0944,2.0358,-0.104548,-0.004536,-0.291636,7.419591
5999385,Fibro_Cocultured,3,Macrophages,2453,1426,6.3596,3.7913,-0.105512,0.208554,3.194022,-4.682304
5999504,Adipo_Cocultured,2,Macrophages,7890,2763,7.5919,2.7757,-0.12661,0.212779,2.392368,-2.645997
6001490,Fibro_Cocultured,7,T Cells,2867,1451,9.7314,11.1266,-0.094974,0.500889,-7.784951,-1.181575
6004115,Adipo_Cocultured,1,Monocytes,2464,1283,4.9107,7.2646,-0.042096,0.091172,-0.684151,2.176222
6010733,Fibro_Cocultured,4,Macrophages,2151,1266,5.4858,2.7429,-0.104567,0.036754,1.898465,-1.640952
6015299,Fibro_Cocultured,4,Macrophages,3057,1611,6.6732,3.4675,-0.161263,0.082936,0.384723,-2.013821
6016933,Fibro_Cocultured,6,Myeloid Progenitors,7425,3294,6.6667,8.0539,-0.182227,0.031435,-4.041919,5.854639
6020448,Fibro_Cocultured,4,Macrophages,4166,2052,5.3769,3.3845,-0.098066,0.165613,1.382527,-1.717608
6022972,Fibro_Cocultured,9,T Cells,3376,1817,5.8057,11.3744,-0.12212,0.402278,-6.461026,2.215624
6024728,Adipo_Cocultured,1,Monocytes,2407,1289,6.4396,6.5642,-0.06979,0.099832,1.495606,1.76115
6027233,Fibro_Cocultured,0,Macrophages,2033,1265,9.8869,2.7545,-0.101409,-0.044211,5.17045,-2.288778
6027779,Fibro_Cocultured,3,Macrophages,2966,1530,4.0121,3.3378,-0.084892,0.20753,1.809091,-3.011635
6030798,Fibro_Cocultured,2,Macrophages,2732,1463,10.1025,4.2094,-0.089063,0.139241,5.355585,-3.49862
6040638,Fibro_Cocultured,3,Macrophages,3359,1712,7.8297,4.1381,-0.094866,0.223046,3.01481,-4.171137
6041837,Adipo_Cocultured,13,Neutrophils,1804,755,9.3681,1.9401,-0.115392,0.139865,-0.392307,7.032515
6045409,Fibro_Cocultured,0,Macrophages,4207,1979,6.7031,3.8032,-0.076583,0.127827,5.199664,-0.601243
6047775,Fibro_Cocultured,4,Macrophages,1719,1018,4.7702,2.8505,-0.05156,0.265155,1.564103,-0.059194
6055146,Fibro_Cocultured,2,Macrophages,3927,1712,8.7089,3.8452,-0.079219,0.209338,3.924003,-3.786808
6055207,Fibro_Cocultured,11,T Cells,3319,1696,5.3028,6.1464,-0.106118,0.355124,-5.170414,-0.931753
6061862,Adipo_Cocultured,1,Monocytes,2458,1156,8.4215,6.428,-0.036443,0.131211,-0.190738,1.053749
6074122,Fibro_Cocultured,5,Monocytes,2358,1249,2.9686,3.3079,-0.148665,0.099834,2.97918,2.849406
6082123,Adipo_Cocultured,5,Monocytes,2146,1065,9.6459,9.5061,-0.125731,0.308934,-0.087086,3.39439
6085316,Adipo_Cocultured,13,Neutrophils,1528,759,5.3665,3.3377,-0.019732,-0.006752,0.64643,7.021341
6085824,Fibro_Cocultured,3,Macrophages,2478,1389,7.5464,5.004,-0.062516,0.211636,0.861382,-3.833553
6086116,Adipo_Cocultured,3,Macrophages,1567,955,2.8717,2.5526,-0.03324,-0.028441,2.76054,-4.356786
6090468,Fibro_Cocultured,4,Macrophages,2365,1277,7.2304,3.8478,-0.075052,0.285244,2.094126,-0.500982
6095800,Adipo_Cocultured,3,Macrophages,2933,1354,5.6256,1.6025,-0.081761,0.185527,2.6605,-3.489495
6106235,Fibro_Cocultured,4,Macrophages,2663,1382,4.356,2.6286,-0.104977,0.22771,1.375158,-2.235185
6111881,Fibro_Cocultured,3,Macrophages,4319,2107,7.7564,3.3341,-0.104451,0.123947,2.180653,-2.885285
6112948,Adipo_Cocultured,5,Monocytes,2930,1281,11.4334,8.4642,-0.085115,0.053948,1.55058,3.082649
6115322,Adipo_Cocultured,3,Macrophages,2192,1163,6.5237,3.8777,-0.084647,0.175212,0.416049,-2.97754
6118014,Adipo_Cocultured,6,Myeloid Progenitors,3596,1743,9.1212,10.8176,-0.078806,0.219117,-5.625378,4.25456
6118804,Fibro_Cocultured,8,NK Cells,4546,1864,9.1509,9.6128,-0.173756,0.1627,-10.401526,-1.099485
6122073,Adipo_Cocultured,5,Monocytes,1740,900,11.0345,4.0805,-0.11291,0.287635,1.6596,4.446586
6123356,Adipo_Cocultured,2,Macrophages,2708,1417,4.8006,5.4653,-0.083505,0.133403,4.980732,-2.429938
6125080,Fibro_Cocultured,4,Macrophages,2981,1648,3.2204,4.361,-0.101875,0.092092,2.566046,-1.146001
6128425,Fibro_Cocultured,8,NK Cells,3077,1445,7.0523,11.1147,-0.125548,-0.106178,-9.752647,-1.301704
6128442,Fibro_Cocultured,3,Macrophages,4325,2047,5.4335,3.7919,-0.098586,0.221595,0.745724,-3.555748
6132410,Fibro_Cocultured,0,Macrophages,2701,1571,4.4058,2.9619,-0.082804,0.100937,4.439435,-2.455929
6133509,Adipo_Cocultured,3,Macrophages,2466,1344,7.4209,4.4201,-0.110169,0.286754,2.840301,-2.372388
6137293,Fibro_Cocultured,8,NK Cells,1675,968,9.4328,11.8209,-0.142708,0.17678,-9.471527,-1.865028
6140197,Fibro_Cocultured,3,Macrophages,3085,1566,4.376,3.8898,-0.112754,0.129181,2.338519,-3.426751
6149700,Adipo_Cocultured,11,T Cells,6088,2538,6.0611,5.6669,-0.138789,0.095389,-5.830465,3.310767
6156946,Fibro_Cocultured,4,Macrophages,2861,1583,6.1866,2.8312,-0.060074,0.227481,1.82555,-2.205176
6168747,Fibro_Cocultured,3,Macrophages,2943,1692,3.6018,4.3833,-0.130708,0.157819,3.738945,-4.492202
6172184,Fibro_Cocultured,0,Macrophages,2639,1361,6.7071,3.0693,-0.057048,0.061432,6.200764,-2.175589
6178780,Adipo_Cocultured,5,Monocytes,1508,968,3.3156,3.0504,-0.069474,0.327146,1.959375,4.964956
6192985,Fibro_Cocultured,2,Macrophages,3259,1674,5.4618,4.7254,-0.063895,0.031297,4.654497,-2.690932
6197729,Fibro_Cocultured,0,Macrophages,3977,1908,9.9824,4.0734,-0.059995,-0.005093,6.027221,-2.320927
6200045,Adipo_Cocultured,13,Neutrophils,1681,754,4.2832,1.6657,-0.098067,0.197665,0.134537,6.688512
6205528,Fibro_Cocultured,4,Macrophages,2533,1560,3.6715,3.2373,-0.110319,0.126949,1.470231,-1.055452
6205661,Adipo_Cocultured,6,Myeloid Progenitors,6108,2373,10.4781,4.928,-0.121693,0.427563,-3.778316,3.469593
6209717,Fibro_Cocultured,0,Macrophages,4754,2236,6.016,3.8073,-0.156212,0.063566,3.801297,-2.627323
6214082,Fibro_Cocultured,4,Macrophages,3097,1679,4.2299,3.3258,-0.14527,0.200885,2.663934,-0.222361
6214657,Fibro_Cocultured,0,Macrophages,4148,2023,4.918,3.4233,-0.166345,0.084143,3.953315,-0.702626
6224274,Fibro_Cocultured,0,Macrophages,4391,1981,6.0806,2.9834,-0.103241,0.130848,4.255343,-0.955108
6228644,Fibro_Cocultured,3,Macrophages,3338,1852,4.6135,4.1941,-0.110926,0.2105,1.69304,-3.742014
6228899,Fibro_Cocultured,4,Macrophages,2438,1389,5.8655,3.4454,-0.085955,0.087418,2.186311,1.700241
6230912,Fibro_Cocultured,7,T Cells,2490,1317,12.3293,8.1124,-0.085814,0.703474,-6.552755,-0.712454
6232126,Adipo_Cocultured,5,Monocytes,2343,1288,7.5971,7.0423,-0.098067,0.409312,0.733858,3.402198
6233775,Fibro_Cocultured,4,Macrophages,4970,2124,5.2314,4.4064,-0.10936,0.16083,0.547019,0.27999
6249320,Fibro_Cocultured,3,Macrophages,3124,1543,11.8118,3.4571,-0.065331,0.124614,1.380704,-3.746101
6252628,Adipo_Cocultured,1,Monocytes,9922,3011,8.8188,6.924,-0.107248,0.240959,0.001192,2.690797
6259334,Fibro_Cocultured,3,Macrophages,4462,2096,5.939,2.4204,-0.150751,0.045404,2.217523,-3.883137
6265894,Fibro_Cocultured,0,Macrophages,2974,1688,7.6328,2.8917,-0.168654,-0.054036,5.613923,-2.035173
6269937,Adipo_Cocultured,14,Dendritic Cells,1806,934,10.7973,8.9701,-0.099101,0.320363,-5.876705,-6.813291
6273378,Adipo_Cocultured,3,Macrophages,5764,2403,5.8119,3.1575,-0.171719,0.126912,0.055036,-4.206936
6276044,Fibro_Cocultured,1,Monocytes,4837,2077,4.5276,4.1555,-0.107632,0.13397,1.56741,0.223432
6279295,Fibro_Cocultured,3,Macrophages,4555,2312,3.0296,5.0055,-0.120729,0.146795,2.421662,-4.499122
6283040,Adipo_Cocultured,2,Macrophages,4864,2004,5.1604,4.2352,-0.096379,0.146979,3.133894,-0.621225
6284440,Adipo_Cocultured,5,Monocytes,1576,932,7.4873,10.5964,-0.068883,0.024043,1.661727,5.244258
6292917,Adipo_Cocultured,4,Macrophages,3893,1648,6.653,5.8567,-0.123134,0.18475,1.340976,0.702798
6294525,Fibro_Cocultured,14,Dendritic Cells,4161,1962,5.4314,8.6518,-0.120201,0.542418,-5.866763,-6.613106
6303816,Adipo_Cocultured,1,Monocytes,3181,1454,7.0418,6.1616,-0.122673,0.127797,2.23556,0.260737
6305229,Adipo_Cocultured,7,T Cells,2524,1443,6.2203,11.4897,-0.041106,0.292326,-6.242939,-0.652109
6305627,Adipo_Cocultured,8,NK Cells,1493,1036,5.9612,3.8178,-0.080357,0.241776,-10.250236,0.843095
6312288,Fibro_Cocultured,8,NK Cells,2974,1497,7.7673,10.2219,-0.117819,0.067797,-9.334948,-1.592047
6312476,Adipo_Cocultured,5,Monocytes,1376,896,5.6686,4.7965,-0.07113,-0.026023,0.801095,4.001345
6314307,Adipo_Cocultured,7,T Cells,3062,1526,8.2626,9.275,-0.153288,0.301252,-7.164051,-1.414268
6318057,Adipo_Cocultured,4,Macrophages,3469,1482,5.4771,3.7187,-0.133416,0.228499,0.945062,-0.919024
6319183,Fibro_Cocultured,3,Macrophages,2831,1601,3.5323,3.2851,-0.097986,0.214867,1.695052,-3.698685
6319519,Fibro_Cocultured,3,Macrophages,2346,1289,11.0827,3.4527,-0.119354,0.147405,3.101579,-3.702754
6323116,Fibro_Cocultured,3,Macrophages,1795,1097,9.5822,2.1727,-0.154885,0.148787,2.896464,-3.384374
6329749,Adipo_Cocultured,1,Monocytes,3978,1655,7.1393,4.7511,-0.115007,0.219505,1.292168,2.861382
6330352,Adipo_Cocultured,5,Monocytes,1698,1014,3.1802,7.715,-0.11877,0.054952,4.003008,0.995301
6338188,Adipo_Cocultured,1,Monocytes,4134,1739,6.894,6.5312,-0.102003,0.131389,-0.66348,0.983096
6350759,Fibro_Cocultured,0,Macrophages,4550,2130,5.5385,3.8022,-0.066929,0.006271,5.413521,-0.394344
6362972,Adipo_Cocultured,13,Neutrophils,1668,773,3.5971,0.8993,-0.09077,0.010602,0.246593,6.779069
6364521,Fibro_Cocultured,2,Macrophages,4608,2202,4.0365,3.6675,-0.102951,0.216986,4.157333,-4.27537
6364820,Fibro_Cocultured,2,Macrophages,2605,1509,9.3282,2.6871,-0.049149,0.076393,4.405941,-3.679639
6368827,Fibro_Cocultured,8,NK Cells,1846,1115,9.3174,9.3174,-0.124036,-0.163224,-9.000385,-1.979154
6369649,Fibro_Cocultured,5,Monocytes,3842,1713,7.366,5.0234,-0.122273,-0.006583,1.00061,3.46425
6369912,Adipo_Cocultured,5,Monocytes,2386,1332,5.6161,6.5381,-0.092131,0.12683,1.514225,4.842045
6372589,Fibro_Cocultured,4,Macrophages,3823,1685,6.6178,3.0604,-0.095857,0.193829,2.730012,0.697625
6375278,Adipo_Cocultured,14,Dendritic Cells,1305,830,7.5862,1.7625,-0.088291,-0.15552,-6.133067,-6.986761
6375872,Fibro_Cocultured,4,Macrophages,3213,1773,3.766,3.2369,-0.112569,0.148016,1.350944,-1.82449
6376365,Adipo_Cocultured,4,Macrophages,4830,2250,5.0311,3.706,-0.151486,0.025432,3.781947,-3.097117
6379716,Adipo_Cocultured,0,Macrophages,3598,1745,6.6148,4.5025,-0.14168,-0.006912,2.906361,0.112932
6381192,Fibro_Cocultured,4,Macrophages,2406,1344,5.6525,2.7431,-0.096566,0.123781,0.274701,-1.929199
6386187,Fibro_Cocultured,5,Monocytes,1803,943,9.4842,2.6622,-0.066616,0.213268,1.219601,6.076523
