Cell,umap_1,umap_2,CellType1,colour
2209625,4.964216,-3.748251,Macrophages,#f08592
2212136,1.515743,4.375024,Monocytes,#9897df
2213702,0.590807,-3.555026,Macrophages,#f08592
2219726,-0.712439,1.72397,Monocytes,#9897df
2226499,-6.382641,1.006798,T Cells,#f6d100
2234549,1.66888,3.341113,Monocytes,#9897df
2235478,-7.744787,-0.028158,T Cells,#f6d100
2237393,3.031374,-2.423304,Macrophages,#f08592
2248952,3.789888,-3.282955,Macrophages,#f08592
2261407,3.913356,-3.01083,Macrophages,#f08592
2266120,-10.256527,1.061305,NK Cells,#8a001b
2267085,2.760283,3.003898,Monocytes,#9897df
2267098,-9.936408,-1.30357,NK Cells,#8a001b
2273503,-6.576025,-1.228521,T Cells,#f6d100
2276389,4.815027,-2.357557,Macrophages,#f08592
2276494,5.972446,-2.598686,Macrophages,#f08592
2284108,-0.323734,-4.016968,Macrophages,#f08592
2285144,1.803943,-3.249123,Macrophages,#f08592
2289499,3.922502,-2.802852,Macrophages,#f08592
2290540,3.792144,-3.25607,Macrophages,#f08592
2291984,0.252571,4.739994,Monocytes,#9897df
2294935,2.620373,-1.23693,Macrophages,#f08592
2295077,3.649633,-4.752897,Macrophages,#f08592
2298821,1.842019,3.777592,Monocytes,#9897df
2299485,3.51542,-1.856617,Macrophages,#f08592
2302366,0.339954,-0.393596,Macrophages,#f08592
2306000,-0.011579,-2.79661,Macrophages,#f08592
2311385,-2.560551,7.798248,Myeloid Progenitors,#004583
2313431,0.166862,0.80682,Monocytes,#9897df
2323663,2.789108,3.806002,Monocytes,#9897df
2324233,-6.32048,0.002409,T Cells,#f6d100
2325312,1.275057,-1.054502,Macrophages,#f08592
2326283,1.175519,5.938663,Monocytes,#9897df
2341403,0.094207,7.01123,Monocytes,#9897df
2344459,-6.927191,-1.852233,T Cells,#f6d100
2349893,-11.249331,-0.720564,NK Cells,#8a001b
2349962,4.940459,-1.031385,Macrophages,#f08592
2353349,0.716618,2.144967,Monocytes,#9897df
2354711,5.222315,0.027362,Monocytes,#9897df
2355676,-6.985743,2.159346,T Cells,#f6d100
2357555,-8.41276,0.99853,T Cells,#f6d100
2358853,-6.641302,2.705431,T Cells,#f6d100
2362112,-0.02954,1.071902,Monocytes,#9897df
2364380,-6.586058,3.571692,T Cells,#f6d100
2369755,-1.340831,1.924788,Myeloid Progenitors,#004583
2376996,-6.217409,1.489343,T Cells,#f6d100
2380291,-6.799718,3.071244,T Cells,#f6d100
2382551,1.295653,0.348246,Macrophages,#f08592
2390834,1.942709,0.938846,Macrophages,#f08592
2392247,2.207721,-1.830052,Macrophages,#f08592
2398491,-4.523229,4.87867,Myeloid Progenitors,#004583
2405908,1.485782,-0.959494,Macrophages,#f08592
2415559,4.156362,-0.330722,Macrophages,#f08592
2429129,-7.181778,-0.829273,T Cells,#f6d100
2431398,2.704407,0.550504,Macrophages,#f08592
2436579,-2.470319,8.059782,Myeloid Progenitors,#004583
2445056,5.266465,-0.444486,Macrophages,#f08592
2448307,-1.646416,2.286554,Myeloid Progenitors,#004583
2451102,2.025239,0.103155,Macrophages,#f08592
2452947,2.204429,-0.563106,Macrophages,#f08592
2462719,2.110848,4.165685,Monocytes,#9897df
2464045,1.858757,4.015217,Monocytes,#9897df
2465263,0.95885,2.514401,Monocytes,#9897df
2466915,2.039458,-3.815803,Macrophages,#f08592
2468663,-9.47958,-1.513242,NK Cells,#8a001b
2468719,3.319197,-0.864229,Macrophages,#f08592
2474901,-8.585688,1.034809,T Cells,#f6d100
2475054,1.204827,4.545176,Monocytes,#9897df
2484973,0.898952,3.903688,Monocytes,#9897df
2487991,-9.455159,-1.326798,NK Cells,#8a001b
2489318,1.908681,1.414596,Monocytes,#9897df
2489675,1.26074,2.503251,Monocytes,#9897df
2497927,-7.260542,-1.487086,T Cells,#f6d100
2499268,0.690876,2.482137,Monocytes,#9897df
2500153,-4.590991,4.842476,Myeloid Progenitors,#004583
2503406,0.60218,-3.063127,Macrophages,#f08592
2510587,2.287804,1.848178,Monocytes,#9897df
2516706,-11.238145,-0.66639,NK Cells,#8a001b
2521095,2.960661,0.744971,Macrophages,#f08592
2525628,2.934371,-3.984991,Macrophages,#f08592
2525840,1.67044,0.353436,Macrophages,#f08592
2526095,2.130526,0.35083,Macrophages,#f08592
2530077,1.43566,-1.295435,Macrophages,#f08592
2531202,2.000213,-2.878608,Macrophages,#f08592
2531671,2.646936,-2.529734,Macrophages,#f08592
2534415,4.157391,-3.084801,Macrophages,#f08592
2538024,3.617111,-3.11137,Macrophages,#f08592
2563059,-5.936042,-6.763872,Dendritic Cells,#d3bcd4
2563316,-0.216134,-4.08372,Macrophages,#f08592
2564507,2.203802,-4.603389,Macrophages,#f08592
2570127,0.586711,-0.698005,Monocytes,#9897df
2585380,3.459807,-1.864336,Macrophages,#f08592
2588189,-11.113657,-1.094063,NK Cells,#8a001b
2592118,1.355635,5.196358,Monocytes,#9897df
2592820,0.916902,-2.601444,Macrophages,#f08592
2595592,0.689657,-2.107571,Macrophages,#f08592
2598765,-4.571861,3.775201,Myeloid Progenitors,#004583
2600100,1.449016,2.328285,Monocytes,#9897df
2600221,3.346645,-0.596091,Macrophages,#f08592
2603333,4.025055,-1.309958,Macrophages,#f08592
2603455,3.876408,-2.493994,Macrophages,#f08592
2610622,0.533734,4.595154,Monocytes,#9897df
2612085,2.091551,-4.952795,Macrophages,#f08592
2615971,-10.084128,-1.226945,NK Cells,#8a001b
2624206,2.027266,-0.653618,Macrophages,#f08592
2625692,5.171805,-3.638677,Macrophages,#f08592
2626681,-6.324849,3.593526,T Cells,#f6d100
2634603,-9.225372,-1.90371,NK Cells,#8a001b
2637499,3.475343,-0.005746,Macrophages,#f08592
2638066,4.618857,-0.311459,Macrophages,#f08592
2646780,3.732364,0.129524,Macrophages,#f08592
2648015,4.389861,-1.789052,Macrophages,#f08592
2651229,-5.415657,4.260373,Myeloid Progenitors,#004583
2651276,1.394272,2.599789,Monocytes,#9897df
2652780,0.668429,-4.256641,Macrophages,#f08592
2658147,1.37385,1.70068,Monocytes,#9897df
2660657,-7.661513,-0.891014,T Cells,#f6d100
2677047,0.996195,3.642639,Monocytes,#9897df
2678602,2.292814,0.583027,Macrophages,#f08592
2684003,1.01435,-0.425274,Macrophages,#f08592
2685759,5.492489,-1.428974,Macrophages,#f08592
2693779,1.700871,3.86859,Monocytes,#9897df
2701571,1.722339,-4.154296,Macrophages,#f08592
2719893,2.285947,1.982102,Monocytes,#9897df
2721926,-1.106744,1.430529,Monocytes,#9897df
2729576,1.490628,4.392495,Monocytes,#9897df
2730011,1.001602,0.194776,Macrophages,#f08592
2734250,5.378161,-2.276142,Macrophages,#f08592
2737052,4.19215,-3.935581,Macrophages,#f08592
2739702,1.073907,-4.532499,Macrophages,#f08592
2740675,4.811699,-0.067654,Macrophages,#f08592
2741065,5.574281,-1.920882,Macrophages,#f08592
2742131,-6.315786,0.560738,T Cells,#f6d100
2745966,4.270811,-0.792546,Macrophages,#f08592
2746676,2.282012,0.276909,Macrophages,#f08592
2751802,-6.371334,2.963233,T Cells,#f6d100
2754121,-7.052795,3.023466,T Cells,#f6d100
2754752,1.664067,1.68484,Monocytes,#9897df
2762554,1.08095,3.597373,Monocytes,#9897df
2762773,2.575727,-0.518562,Macrophages,#f08592
2764034,-4.822599,-1.096635,T Cells,#f6d100
2768469,2.655064,0.521655,Macrophages,#f08592
2770970,3.06768,-2.237748,Macrophages,#f08592
2771540,3.477205,-0.862083,Macrophages,#f08592
2776669,5.567946,-1.018964,Macrophages,#f08592
2776983,4.386495,-1.683196,Macrophages,#f08592
2779680,4.993519,-1.692841,Macrophages,#f08592
2792391,1.117333,-3.378713,Macrophages,#f08592
2793700,-4.522631,4.95908,Myeloid Progenitors,#004583
2794901,2.830613,0.080963,Macrophages,#f08592
2795072,4.386673,-2.950094,Macrophages,#f08592
2807752,2.556497,-2.234205,Macrophages,#f08592
2809705,-0.158632,-3.941736,Macrophages,#f08592
2811352,1.975553,-0.775628,Macrophages,#f08592
2821357,0.115244,0.768528,Monocytes,#9897df
2825103,-0.333046,1.044402,Monocytes,#9897df
2828530,0.014119,7.621346,Neutrophils,#c38200
2832787,-3.690645,5.295011,Myeloid Progenitors,#004583
2837616,4.47388,-0.711653,Macrophages,#f08592
2838004,2.629027,2.410032,Monocytes,#9897df
2841243,-6.905889,1.473116,T Cells,#f6d100
2842111,-6.799865,-1.74911,T Cells,#f6d100
2842271,2.974918,-1.118964,Macrophages,#f08592
2847901,0.259849,6.955882,Neutrophils,#c38200
2854160,-6.384158,2.33779,T Cells,#f6d100
2857287,0.178679,6.073877,Monocytes,#9897df
2861525,4.504048,-4.239577,Macrophages,#f08592
2863111,-9.228292,0.030556,NK Cells,#8a001b
2864472,-1.140838,1.700097,Monocytes,#9897df
2866411,-7.5803,1.169897,T Cells,#f6d100
2890396,-0.084247,7.433685,Neutrophils,#c38200
2893669,5.004635,-3.711846,Macrophages,#f08592
2903600,4.238214,-3.374937,Macrophages,#f08592
2904794,-2.563915,3.330985,Myeloid Progenitors,#004583
2907228,1.216242,-0.037011,Monocytes,#9897df
2909753,1.201315,-1.380947,Macrophages,#f08592
2912375,3.445475,1.396845,Macrophages,#f08592
2918409,-7.363227,-0.855163,T Cells,#f6d100
2922409,1.638061,-3.653507,Macrophages,#f08592
2929504,0.748326,-0.183408,Macrophages,#f08592
2938899,5.280854,-0.704966,Macrophages,#f08592
2940383,2.51599,-2.902256,Macrophages,#f08592
2950631,3.621643,-3.530755,Macrophages,#f08592
2957468,-6.816052,2.15034,T Cells,#f6d100
2974342,2.877844,-4.424726,Macrophages,#f08592
2980205,2.333603,0.162526,Macrophages,#f08592
2982229,-10.498833,0.852071,NK Cells,#8a001b
2989324,0.432022,4.388996,Monocytes,#9897df
3006013,-0.022468,-2.676969,Macrophages,#f08592
3006233,-3.568486,5.368617,Myeloid Progenitors,#004583
3013347,1.97746,2.235166,Monocytes,#9897df
3018676,1.46728,4.513526,Monocytes,#9897df
3019548,0.9272,4.962866,Monocytes,#9897df
3024156,-6.948465,2.94269,T Cells,#f6d100
3025813,1.276835,2.222881,Monocytes,#9897df
3028035,1.065519,1.577226,Monocytes,#9897df
3029621,2.645634,-2.534867,Macrophages,#f08592
3030996,1.322471,3.599714,Monocytes,#9897df
3039353,2.186937,-4.373558,Macrophages,#f08592
3040636,1.998099,-3.626622,Macrophages,#f08592
3044884,-9.519514,0.774874,NK Cells,#8a001b
3045242,0.268815,2.60045,Monocytes,#9897df
3047944,2.61523,-0.796403,Macrophages,#f08592
3048412,2.406314,-1.890738,Macrophages,#f08592
3052333,0.277564,4.425911,Monocytes,#9897df
3055656,4.874291,-0.852864,Macrophages,#f08592
3058898,-0.074888,0.573317,Monocytes,#9897df
3061854,1.080048,5.539749,Monocytes,#9897df
3077082,-0.071264,2.097117,Monocytes,#9897df
3089284,4.3444,-2.932274,Macrophages,#f08592
3092704,2.736283,0.575012,Macrophages,#f08592
3099473,3.581985,0.748399,Macrophages,#f08592
3114255,3.774016,-0.098275,Macrophages,#f08592
3115129,2.663484,-0.826057,Macrophages,#f08592
3117315,2.599193,-3.10845,Macrophages,#f08592
3119823,3.827995,0.082755,Macrophages,#f08592
3124562,-2.18403,7.635093,Myeloid Progenitors,#004583
3126793,0.973742,-1.862949,Macrophages,#f08592
3132583,1.559393,-2.037151,Macrophages,#f08592
3134452,4.972137,-3.69186,Macrophages,#f08592
3139453,-10.546306,0.349865,NK Cells,#8a001b
3142923,0.622064,-1.055626,Monocytes,#9897df
3149161,2.635772,-3.037534,Macrophages,#f08592
3150945,5.077702,-3.376938,Macrophages,#f08592
3151186,3.997375,-1.775986,Macrophages,#f08592
3151526,1.819991,1.767448,Monocytes,#9897df
3153258,0.675518,1.226725,Monocytes,#9897df
3153434,1.368233,-2.765418,Macrophages,#f08592
3159670,-4.907119,5.244506,Myeloid Progenitors,#004583
3185184,1.868979,-3.683536,Macrophages,#f08592
3189610,3.914992,-0.210533,Macrophages,#f08592
3191136,-5.637022,-0.729628,T Cells,#f6d100
3193060,0.224414,-3.166616,Monocytes,#9897df
3203901,-1.169568,3.501017,Myeloid Progenitors,#004583
3206904,1.181259,2.664389,Monocytes,#9897df
3218031,3.41894,-4.307917,Macrophages,#f08592
3218785,-0.078756,-3.20076,Macrophages,#f08592
3235872,3.972142,-1.571906,Macrophages,#f08592
3241005,4.380725,-2.45427,Macrophages,#f08592
3241971,4.267623,-1.8151,Macrophages,#f08592
3245294,2.027301,4.827795,Monocytes,#9897df
3246625,0.327914,-1.092217,Monocytes,#9897df
3247792,-7.216884,2.865924,T Cells,#f6d100
3248053,3.11413,-4.415063,Macrophages,#f08592
3256515,1.802919,-3.744761,Macrophages,#f08592
3263512,2.957021,-4.201366,Macrophages,#f08592
3263673,-7.075497,-0.744944,T Cells,#f6d100
3264360,5.399351,-3.518225,Macrophages,#f08592
3266587,-8.554366,0.906204,T Cells,#f6d100
3270039,0.898823,-1.474459,Macrophages,#f08592
3270445,1.112646,-4.240487,Macrophages,#f08592
3273027,-5.437696,3.82234,Myeloid Progenitors,#004583
3276634,6.266027,-1.542452,Macrophages,#f08592
3279099,-2.228846,7.942151,Myeloid Progenitors,#004583
3279942,0.73982,2.436357,Monocytes,#9897df
3282627,2.321526,-3.948488,Macrophages,#f08592
3284473,0.590731,-2.043052,Macrophages,#f08592
3296765,0.090182,-3.695092,Macrophages,#f08592
3298473,1.030484,-1.489287,Macrophages,#f08592
3300080,2.981139,-2.791895,Macrophages,#f08592
3305514,-11.215085,-1.577684,NK Cells,#8a001b
3307482,3.730319,-3.947306,Macrophages,#f08592
3308251,-0.64159,1.396652,Monocytes,#9897df
3308929,2.664125,-4.980542,Macrophages,#f08592
3322769,-0.123659,7.153294,Neutrophils,#c38200
3322959,0.474093,1.47267,Monocytes,#9897df
3328508,5.431234,-1.139911,Macrophages,#f08592
3336885,3.38998,-3.817794,Macrophages,#f08592
3338707,-0.595906,3.92999,Monocytes,#9897df
3341228,4.991816,-3.997593,Macrophages,#f08592
3341386,-7.134995,-0.901721,Mast Cells,#afa200
3346600,2.437971,3.450538,Monocytes,#9897df
3350186,5.072118,-2.288942,Macrophages,#f08592
3350922,2.763175,3.158616,Monocytes,#9897df
3355782,4.399964,-3.754837,Macrophages,#f08592
3357330,3.008993,-2.512797,Macrophages,#f08592
3363536,2.421764,-2.976657,Macrophages,#f08592
3376566,0.404749,4.39527,Monocytes,#9897df
3378617,4.272696,-3.590619,Macrophages,#f08592
3379271,-7.515818,-1.079202,T Cells,#f6d100
3384405,1.371133,-2.08639,Macrophages,#f08592
3387475,5.449809,-1.551047,Macrophages,#f08592
3389739,-9.067522,-2.013515,NK Cells,#8a001b
3392125,-3.220015,7.636265,Myeloid Progenitors,#004583
3396010,0.249052,2.801216,Monocytes,#9897df
3396851,-2.657486,4.191678,Myeloid Progenitors,#004583
3396855,5.790709,-1.121429,Macrophages,#f08592
3397060,1.380892,-0.388578,Macrophages,#f08592
3402275,2.377115,-0.017725,Macrophages,#f08592
3418089,2.547,-4.175063,Macrophages,#f08592
3421950,-0.024707,1.998987,Monocytes,#9897df
3430651,1.262473,-0.34969,Macrophages,#f08592
3431386,-8.557989,0.829652,T Cells,#f6d100
3434690,3.220329,-0.074152,Macrophages,#f08592
3436581,0.772398,1.031459,Monocytes,#9897df
3438508,-10.19563,-1.850225,NK Cells,#8a001b
3441253,-0.565609,0.808913,Monocytes,#9897df
3444978,-7.205515,0.446432,T Cells,#f6d100
3445716,2.774545,-1.391698,Macrophages,#f08592
3446250,-2.163445,2.843836,Myeloid Progenitors,#004583
3447965,5.359215,-3.611673,Macrophages,#f08592
3454898,2.483421,-4.842071,Macrophages,#f08592
3462354,-8.314731,2.820941,T Cells,#f6d100
3467916,1.641492,4.466906,Monocytes,#9897df
3470040,-0.436708,1.579506,Monocytes,#9897df
3470920,4.115152,-2.293611,Macrophages,#f08592
3476657,3.332097,-4.415815,Macrophages,#f08592
3481155,2.246803,-4.074543,Macrophages,#f08592
3485557,2.008404,-0.096817,Macrophages,#f08592
3493343,-7.489192,0.643049,T Cells,#f6d100
3495191,1.201618,-3.007744,Macrophages,#f08592
3502117,4.791295,-3.127314,Macrophages,#f08592
3502131,0.489658,3.938681,Monocytes,#9897df
3502724,-7.236102,2.41912,T Cells,#f6d100
3502891,2.52204,-0.162891,Macrophages,#f08592
3516002,0.656346,2.581201,Monocytes,#9897df
3522003,5.50313,-0.640823,Macrophages,#f08592
3522158,0.104951,0.678097,Monocytes,#9897df
3530409,-6.951832,-1.672953,T Cells,#f6d100
3532168,4.848174,-3.556315,Macrophages,#f08592
3537107,-0.897337,0.836468,Monocytes,#9897df
3542906,-3.317331,4.541911,Myeloid Progenitors,#004583
3544171,1.260855,-4.006889,Macrophages,#f08592
3561385,3.953859,-0.211523,Macrophages,#f08592
3563893,5.831443,-1.045539,Macrophages,#f08592
3567805,1.843805,-3.487157,Macrophages,#f08592
3578507,-6.098933,-0.787477,T Cells,#f6d100
3580636,4.376519,-2.819051,Macrophages,#f08592
3588699,-10.282393,5.541056,Mast Cells,#afa200
3593987,4.871845,-0.179724,Macrophages,#f08592
3596182,4.289936,-2.057857,Macrophages,#f08592
3605421,-2.344829,7.865535,Myeloid Progenitors,#004583
3607008,0.03179,4.373048,Monocytes,#9897df
3616228,4.59156,-2.397848,Macrophages,#f08592
3618401,1.606238,-4.162756,Macrophages,#f08592
3618739,1.241228,6.019428,Monocytes,#9897df
3621526,1.88693,-4.576238,Macrophages,#f08592
3623738,1.726338,5.075056,Monocytes,#9897df
3624837,0.051924,-3.761294,Macrophages,#f08592
3629621,5.381537,-0.594452,Macrophages,#f08592
3646315,0.023704,-0.164932,Macrophages,#f08592
3650280,0.695604,6.380923,Monocytes,#9897df
3653676,1.623891,-3.007471,Macrophages,#f08592
3659453,3.07456,0.953291,Macrophages,#f08592
3663112,-2.249473,7.480351,Myeloid Progenitors,#004583
3666293,1.001401,6.362631,Monocytes,#9897df
3666755,2.470189,-3.619177,Macrophages,#f08592
3667137,0.608692,6.526226,Monocytes,#9897df
3673194,2.051548,-3.541639,Macrophages,#f08592
3681565,0.934358,4.001052,Monocytes,#9897df
3685846,-9.111748,-0.818753,NK Cells,#8a001b
3685935,4.797456,-1.834041,Macrophages,#f08592
3687157,-7.293773,2.607725,T Cells,#f6d100
3693717,0.48296,-3.197984,Macrophages,#f08592
3703800,-3.977845,6.640961,Myeloid Progenitors,#004583
3706457,-6.225482,-0.523259,T Cells,#f6d100
3710024,-9.132138,-0.388775,T Cells,#f6d100
3710283,2.538622,4.076322,Monocytes,#9897df
3711464,1.396113,-1.494724,Macrophages,#f08592
3712634,-6.19801,0.166207,T Cells,#f6d100
3714196,5.303931,-3.457042,Macrophages,#f08592
3715436,-0.244049,-2.121065,Macrophages,#f08592
3716405,-11.016024,-1.480027,NK Cells,#8a001b
3717383,3.657627,-1.404133,Macrophages,#f08592
3718077,4.796674,-0.064038,Macrophages,#f08592
3720094,0.131001,2.443158,Monocytes,#9897df
3722604,1.866433,4.966401,Monocytes,#9897df
3725304,4.323004,-2.218494,Macrophages,#f08592
3726622,2.666044,-0.863265,Macrophages,#f08592
3729004,-7.249361,2.390975,T Cells,#f6d100
3729022,0.663826,-0.808886,Macrophages,#f08592
3732943,3.637731,-2.535908,Macrophages,#f08592
3739792,-8.563914,1.071505,T Cells,#f6d100
3743118,-0.118868,2.333211,Monocytes,#9897df
3744096,1.177336,4.879959,Monocytes,#9897df
3748710,0.230341,-2.636007,Macrophages,#f08592
3750068,-4.453013,-1.206318,T Cells,#f6d100
3769785,5.50979,-2.211055,Macrophages,#f08592
3770540,3.068419,-4.746071,Macrophages,#f08592
3774683,2.632654,-0.870923,Macrophages,#f08592
3777416,2.965032,-2.759205,Macrophages,#f08592
3780832,-4.066712,5.917172,Myeloid Progenitors,#004583
3786227,3.655506,-2.481741,Macrophages,#f08592
3787279,-6.497794,2.101695,T Cells,#f6d100
3802067,-3.826464,7.184463,Myeloid Progenitors,#004583
3803782,1.164306,-3.743254,Macrophages,#f08592
3804424,-9.358896,-1.635798,NK Cells,#8a001b
3807539,4.52011,-4.009954,Macrophages,#f08592
3807600,1.317714,2.153694,Monocytes,#9897df
3812471,2.039909,2.140478,Monocytes,#9897df
3814016,-5.686529,-0.16599,T Cells,#f6d100
3817291,-5.159208,4.496005,Myeloid Progenitors,#004583
3820113,5.624148,-2.421954,Macrophages,#f08592
3831276,0.912903,2.646189,Monocytes,#9897df
3844003,2.594476,-0.207925,Macrophages,#f08592
3859480,1.150571,2.632297,Monocytes,#9897df
3864942,2.402188,-4.258584,Macrophages,#f08592
3883289,-6.609793,0.772387,T Cells,#f6d100
3884383,4.528012,-1.072587,Macrophages,#f08592
3885438,-8.430688,2.635035,T Cells,#f6d100
3887173,2.878356,1.014519,Macrophages,#f08592
3887678,4.917006,-2.568479,Macrophages,#f08592
3890583,1.757131,-0.562221,Macrophages,#f08592
3890801,2.335004,-0.27198,Macrophages,#f08592
3896316,0.310563,3.364572,Monocytes,#9897df
3899664,0.534138,2.421312,Monocytes,#9897df
3908278,-5.447021,-0.582912,T Cells,#f6d100
3909019,1.583919,0.595696,Macrophages,#f08592
3911103,4.933228,-3.160908,Macrophages,#f08592
3912578,1.370819,1.175346,Macrophages,#f08592
3928877,-0.309844,-3.377625,Macrophages,#f08592
3928921,3.260863,0.983923,Macrophages,#f08592
3937310,0.057274,-3.640038,Macrophages,#f08592
3938016,-5.785679,-0.100303,T Cells,#f6d100
3950303,4.973444,-2.305151,Macrophages,#f08592
3951858,-0.643222,0.636601,Monocytes,#9897df
3954132,3.362225,-0.566648,Macrophages,#f08592
3957784,-4.078411,6.328179,Myeloid Progenitors,#004583
3960364,-0.359483,1.120397,Monocytes,#9897df
3960515,-2.194444,7.521332,Myeloid Progenitors,#004583
3970447,-5.345049,3.902017,Myeloid Progenitors,#004583
3977007,3.799624,-2.111532,Macrophages,#f08592
3983482,0.147698,0.678375,Monocytes,#9897df
4002524,2.338273,-3.118271,Macrophages,#f08592
4013392,-3.815618,4.938647,Myeloid Progenitors,#004583
4018183,0.971477,2.975313,Monocytes,#9897df
4021261,-3.36976,4.624538,Myeloid Progenitors,#004583
4029568,-2.13925,2.671103,Myeloid Progenitors,#004583
4029585,0.445856,1.545065,Monocytes,#9897df
4032722,0.667692,-3.062595,Macrophages,#f08592
4053129,1.407901,5.685337,Monocytes,#9897df
4053548,-0.769002,3.259828,Myeloid Progenitors,#004583
4058265,0.545813,-1.792586,Macrophages,#f08592
4061820,1.594464,0.612154,Macrophages,#f08592
4076513,-6.532049,0.605053,T Cells,#f6d100
4092697,-0.547987,3.665464,Monocytes,#9897df
4100482,4.070554,-2.641994,Macrophages,#f08592
4100620,2.774393,2.120654,Monocytes,#9897df
4104263,-7.305201,-1.373027,T Cells,#f6d100
4109096,-10.541432,-0.62545,NK Cells,#8a001b
4114584,0.013147,1.147897,Monocytes,#9897df
4117865,1.193139,-0.396532,Macrophages,#f08592
4122901,1.523452,-4.39756,Macrophages,#f08592
4123322,5.547072,-2.265245,Macrophages,#f08592
