Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mpnd,0.394350883442785,0.528474861025132,0.055,0.043,1
Rab2a,0.394514893563043,0.159602423661121,0.415,0.39,1
Hdgfl3,0.39456641011832,-0.18784643218216,0.22,0.248,1
Prr5l,0.394703756764843,-0.65199701434387,0.025,0.036,1
Exoc1,0.394766100517729,-0.440826705352054,0.059,0.075,1
Tnrc6b,0.394778296887685,-0.507822901192867,0.22,0.234,1
Gmps,0.395375875812154,0.196369070899448,0.301,0.279,1
Camk1,0.395411138077065,0.270394111353654,0.064,0.05,1
Mmadhc,0.395411779361856,0.344974455625142,0.174,0.153,1
Hgh1,0.395804436638791,-0.302309455969835,0.03,0.041,1
Gusb,0.396054222090628,0.114607885939862,0.148,0.127,1
Sap30,0.39605991574037,0.826555633779909,0.034,0.024,1
Cep170b,0.396204305293166,0.527171827116325,0.076,0.062,1
Atp5mpl,0.396487854504614,0.226489510897174,0.415,0.396,1
Nkiras1,0.396500993761897,0.322789196093372,0.055,0.043,1
Aunip,0.396506387400631,-1.3627691290972,0.008,0.016,1
Med29,0.396647830582569,-0.856519727576796,0.021,0.031,1
Pknox2,0.396864923606032,1.94891991484748,0.013,0.007,1
Sgcd,0.396864923606032,1.74880042076761,0.013,0.007,1
Zfp263,0.396917745942113,0.78940847769627,0.068,0.055,1
Fam118b,0.397225046512226,-0.693227825694352,0.047,0.06,1
Zfp141,0.39723195954059,0.510818085621377,0.038,0.028,1
C1rl,0.397335044984962,-1.03421360932827,0.008,0.016,1
Ciao2a,0.397494679136913,0.187497741443095,0.335,0.315,1
Acly,0.397559613062297,0.11404039791043,0.212,0.186,1
Gm10134,0.397586296362856,1.20498546754342,0.021,0.014,1
Sema4f,0.397964487546807,1.84088090987146,0.013,0.007,1
Daglb,0.398098966416722,0.749281814168731,0.051,0.039,1
Grm7,0.398164746055349,-1.51577264077237,0.008,0.016,1
Gys1,0.398174311551338,0.466416096573814,0.11,0.094,1
Alg8,0.398454913034213,-0.112549399020691,0.102,0.122,1
Sv2a,0.398579987734724,-1.17982981615234,0.008,0.016,1
Cox10,0.39888282741137,-0.214481066892897,0.081,0.098,1
Yap1,0.398995490089248,-1.33926032693773,0.008,0.016,1
Wdr59,0.399078821535921,-0.749749017199705,0.034,0.046,1
Septin11,0.399194736861292,-0.190810482578278,0.483,0.506,1
Rpl36a-ps1,0.399223477503368,-0.389958207407256,0.038,0.051,1
Gbf1,0.399240219266906,-0.207432233068253,0.144,0.167,1
Ddx1,0.399292755028688,-0.288054031652472,0.301,0.318,1
Igkc,0.39941125305278,-1.41640094764734,0.008,0.016,1
Blnk,0.399617271520649,1.46225867517589,0.013,0.007,1
H2ac11,0.399617271520649,1.61937658209375,0.013,0.007,1
Aip,0.399626565522904,0.253266227575818,0.157,0.136,1
Galt,0.399907801703369,0.14059581327997,0.03,0.021,1
Slc25a33,0.400124421909134,0.467270288952371,0.034,0.024,1
Ncam1,0.400169115712916,1.31575340029486,0.013,0.007,1
Sectm1a,0.400169115712916,0.732645954233187,0.013,0.007,1
Tstd2,0.400243860195708,-0.25715657854174,0.102,0.121,1
Fam126a,0.400336976127692,-0.120227956740641,0.178,0.198,1
Rpe,0.400580195471713,-0.409618793895148,0.093,0.111,1
Tmem63b,0.400660104931061,-1.02239562671511,0.008,0.016,1
Birc3,0.400679958258435,0.291079174114668,0.14,0.122,1
Rap1gds1,0.400685273016903,0.161998610813444,0.377,0.359,1
Gm17484,0.400721417746151,1.20198360738231,0.013,0.007,1
Lyz1,0.400721417746151,1.0440517370657,0.013,0.007,1
She,0.400721417746151,1.03942003048171,0.013,0.007,1
Etv6,0.400851501159806,-0.125663450979317,0.225,0.192,1
Ece1,0.40090359978305,-0.129521470142869,0.042,0.056,1
Cdc14a,0.400928822876093,-0.758484161242993,0.085,0.1,1
5530601H04Rik,0.401209955580141,-0.536103818840774,0.025,0.036,1
Mllt1,0.401209955580141,-0.332638538447888,0.025,0.036,1
Atp13a3,0.401241208685186,-0.271970692287262,0.208,0.229,1
Brinp3,0.40127417746311,0.839125182844402,0.013,0.007,1
Trib2,0.40127417746311,1.0806774210432,0.013,0.007,1
R3hcc1,0.401333517055534,0.375765843853546,0.076,0.061,1
Uros,0.401482437308552,-0.39972533260005,0.025,0.036,1
Tctn3,0.401493974667521,-0.977254928354818,0.008,0.016,1
Sec23b,0.40160526393574,-0.250559342900536,0.28,0.297,1
C9orf72,0.40164702315733,0.175325635767537,0.051,0.038,1
Ankle1,0.401694346572698,0.34724093598861,0.034,0.024,1
Dlc1,0.401827394705527,1.13155137008083,0.013,0.007,1
ENSMUSG00000119972,0.401827394705527,1.00133032552625,0.013,0.007,1
Gm7247,0.401827394705527,1.74371027220425,0.013,0.007,1
Nalf1,0.401827394705527,1.01936785087601,0.013,0.007,1
Fh1,0.401874256970233,0.274906449117484,0.165,0.145,1
Grk4,0.401911299877661,-0.562556454423969,0.008,0.016,1
Malrd1,0.401911299877661,-0.733480872181717,0.008,0.016,1
Zfp951,0.401911299877661,-0.742305151763632,0.008,0.016,1
Arrdc1,0.401988180946753,0.535491107890944,0.076,0.063,1
Gtf2b,0.402121903832899,0.266170371584224,0.157,0.138,1
Ncdn,0.402298819521876,-0.291019517197631,0.119,0.137,1
Atp6ap1l,0.402328885224583,-0.751453373737398,0.008,0.016,1
Rbp1,0.402328885224583,-0.998711511433594,0.008,0.016,1
Gm46218,0.402381069314119,1.13969979812968,0.013,0.007,1
Bud23,0.402484971831404,-0.299339017487497,0.089,0.106,1
Pigo,0.402512430848095,0.455962498240238,0.038,0.028,1
Uxs1,0.402627672025742,-0.408408846925692,0.093,0.109,1
Eea1,0.402678618275183,0.198020458614221,0.314,0.291,1
Ado,0.402721360490416,0.501668065842357,0.102,0.087,1
P2ry12,0.402887277540019,0.825080069889781,0.021,0.014,1
Dusp22,0.40289437784804,0.234183513897986,0.119,0.101,1
4930509E16Rik,0.402935201128579,1.05122706228974,0.013,0.007,1
Gm17036,0.402935201128579,0.841784013630377,0.013,0.007,1
Kcnk7,0.402935201128579,1.21883933866831,0.013,0.007,1
Zfp790,0.403303200692671,-0.235610664700531,0.03,0.021,1
Slc39a1,0.403353796368875,0.390136330433591,0.216,0.2,1
Rdm1,0.403396583097539,0.469848517326476,0.038,0.028,1
Ift80,0.403463997991079,0.340521015673234,0.081,0.066,1
Yif1a,0.403467965359549,-0.403045009472458,0.089,0.106,1
ENSMUSG00000121091,0.40348978998758,0.684102249130432,0.013,0.007,1
Spock2,0.40348978998758,0.921027446201373,0.013,0.007,1
Dhrs4,0.403795452007838,0.201483415799659,0.038,0.052,1
Dnai4,0.40380124336304,0.264920075936714,0.072,0.058,1
Lrig2,0.403834594946387,-0.362100297806767,0.038,0.051,1
Nanp,0.403939767686555,-0.304764834620607,0.025,0.036,1
Ltbp3,0.404001826599514,-0.679833454713271,0.008,0.016,1
Klk8,0.404012042241077,0.214925542835897,0.072,0.058,1
L3mbtl2,0.404015717924529,-0.699489395034234,0.059,0.073,1
Uchl4,0.404044835728773,0.83641182532503,0.013,0.007,1
Mis18a,0.404283875161337,0.308680237668018,0.22,0.197,1
Rbm27,0.404294999623977,-0.263717547069831,0.203,0.224,1
Ptdss1,0.404352032429771,0.157719703487576,0.182,0.158,1
Gm37401,0.40442071159202,-0.514626345609716,0.008,0.016,1
Slc27a6,0.40442071159202,-0.600154473637824,0.008,0.016,1
Arl5b,0.404466797511531,-0.209230579412455,0.03,0.041,1
Gm26771,0.404600338188788,0.320787990807925,0.013,0.007,1
Xkr5,0.404600338188788,0.789930445498945,0.013,0.007,1
Smim11,0.404811362926126,-0.32795289386216,0.085,0.102,1
Gdf11,0.404839856303663,0.621837780693189,0.008,0.016,1
3830406C13Rik,0.404856050090335,-0.286998232629781,0.14,0.16,1
4732471J01Rik,0.404937342671585,0.679522109860038,0.021,0.014,1
Usp2,0.404937342671585,0.793250171299266,0.021,0.014,1
Zbtb24,0.404979855431138,-0.320736678795096,0.03,0.041,1
4930458D05Rik,0.405156297203231,0.664721685627495,0.013,0.007,1
Afp,0.405156297203231,0.65145970578193,0.013,0.007,1
Gm34758,0.405156297203231,0.622848355740569,0.013,0.007,1
Msh5,0.405156297203231,0.991597342335829,0.013,0.007,1
Abcb4,0.405259260663678,-0.387336420349916,0.008,0.016,1
Gm49602,0.405259260663678,-0.389221549028758,0.008,0.016,1
Ralgps2,0.405464123472656,0.706893262166431,0.038,0.028,1
Nbea,0.40567892460097,-0.174243341868148,0.008,0.016,1
4921518K17Rik,0.405712712606687,0.122703336501065,0.013,0.007,1
Gm13261,0.405712712606687,0.458133420307517,0.013,0.007,1
Kdelr3,0.405712712606687,0.582900898851631,0.013,0.007,1
Stab1,0.405767906921194,0.26287272310242,0.085,0.069,1
Tmed9,0.405858019649368,-0.242391939431226,0.411,0.424,1
Usf3,0.405896316361863,-0.331973443390799,0.106,0.087,1
Zfp180,0.406201772453312,-0.871962742610536,0.017,0.026,1
Med4,0.406247364937405,0.376787576774063,0.081,0.066,1
A530017D24Rik,0.406269584232717,0.647329682899104,0.013,0.007,1
Tcta,0.406352147080207,0.260235726756867,0.038,0.028,1
Dbt,0.406534588574964,-0.376534714992993,0.047,0.061,1
Dync1h1,0.406625102506969,-0.127531100326033,0.225,0.192,1
Dancr,0.406675664705789,-0.980297474483355,0.013,0.021,1
Gm39556,0.406826911913858,0.432564111231565,0.013,0.007,1
H2-Oa,0.406826911913858,0.518657768821124,0.013,0.007,1
Smg5,0.406835596075537,-0.282367266701451,0.072,0.089,1
Ccdc92,0.406881213765149,0.422532273724863,0.042,0.032,1
Cln5,0.406979288238582,0.275932578130187,0.165,0.147,1
Gm50012,0.40703880218775,-0.962284297841204,0.013,0.021,1
Nfe2l1,0.407052189788537,-0.264596995348588,0.102,0.121,1
Pakap,0.407059674114412,0.291302016276587,0.034,0.024,1
Ephx1,0.407114110367667,0.354730919624332,0.034,0.047,1
St8sia1,0.407241330635792,0.164055310023916,0.038,0.028,1
Rph3al,0.407360174689396,-0.132369840798416,0.008,0.016,1
Kif28,0.407384695481625,0.20329740463862,0.013,0.007,1
Emc10,0.407770593471872,0.263903419345375,0.182,0.163,1
Slc4a7,0.407800892946368,-0.479574144441193,0.102,0.119,1
Gstk1,0.407834763750256,-0.886143090412521,0.021,0.031,1
Itpr3,0.407886745325262,-0.568723325812689,0.068,0.083,1
Mrps9,0.40799317168548,0.251517431427761,0.136,0.118,1
ENSMUSG00000120198,0.408202355324437,0.732426710238396,0.008,0.016,1
Atp10d,0.408230389863486,0.421548937270577,0.021,0.014,1
Cetn4,0.408561367914604,0.47708259097316,0.042,0.032,1
Derl1,0.408593602608549,0.168066087423507,0.275,0.254,1
Rtel1,0.408675376771787,-0.127173524017118,0.047,0.061,1
Nudt15,0.409060779804455,0.453881317263091,0.013,0.007,1
Phf11a,0.409452171466177,-0.635846380416494,0.017,0.026,1
Slc25a38,0.409452171466177,-0.667954549766746,0.017,0.026,1
Fbxo38,0.409523708113697,-0.39987113409353,0.102,0.119,1
Map2k1,0.409524597512526,0.170969734030127,0.428,0.385,1
Tecpr2,0.409683762174911,0.403541755609494,0.042,0.032,1
Pcmtd1,0.409763520881078,-0.200853171408519,0.178,0.2,1
Syne3,0.409778873087469,0.183514702081918,0.114,0.095,1
Dpcd,0.409937643631798,-0.488261513792092,0.051,0.064,1
Abcc3,0.410362637388223,0.681668929353598,0.055,0.044,1
Egr3,0.410680802936584,-1.66130256694532,0.013,0.021,1
Zbtb2,0.410807988000827,0.491730025044392,0.042,0.032,1
Tbcc,0.410831828001372,-1.15448481146926,0.025,0.036,1
Scnm1,0.411097743316305,0.52123904941882,0.102,0.086,1
Tmem51,0.411124849772071,0.50321039458936,0.021,0.014,1
Rnf4,0.411204221649139,-0.136321634286366,0.343,0.37,1
2310058D17Rik,0.41140981518938,-0.465021059266592,0.017,0.026,1
Itprip,0.411411518987386,-0.797668793126818,0.013,0.021,1
Pou3f1,0.411675698420189,-1.4000705148332,0.004,0.01,1
Coa7,0.411777166185777,-0.597778942004942,0.013,0.021,1
Gm12610,0.411777166185777,-0.60605976530862,0.013,0.021,1
Pif1,0.411954070809722,0.271955469851726,0.021,0.014,1
Gm26520,0.412217155145225,-1.26260419110564,0.004,0.01,1
Phf21b,0.412217155145225,-1.23636202913847,0.004,0.01,1
Sox4,0.412217155145225,-1.52727432371341,0.004,0.01,1
Lpcat4,0.412231187204135,-0.238545505401469,0.106,0.126,1
Atp2a3,0.412584622100672,0.276194339781865,0.229,0.209,1
Zfp707,0.412747385198728,1.25953554637537,0.025,0.018,1
Gm19605,0.412784283022271,0.406946330353918,0.021,0.014,1
Phpt1,0.412816422699411,0.568658873154864,0.072,0.059,1
Gnpda2,0.412914117186378,-0.154640733451976,0.064,0.081,1
Cdc20,0.413017125963594,0.237321473617636,0.114,0.098,1
Zfp874a,0.413199760638899,0.180208520104489,0.021,0.014,1
ENSMUSG00000120129,0.413301334537926,-1.05040633312383,0.004,0.01,1
Pemt,0.413301334537926,-0.89779573880476,0.004,0.01,1
Unc80,0.413301334537926,-1.28986504006425,0.004,0.01,1
Pou2f2,0.413369374360149,-0.405021444838597,0.106,0.124,1
Snf8,0.413495854010942,-0.25622042140217,0.169,0.191,1
Elmod2,0.41362655633506,0.27435927607664,0.042,0.032,1
Higd1a,0.413749726644015,0.159025713480133,0.284,0.255,1
Efcab2,0.413844056883402,-1.01064437548071,0.004,0.01,1
Gm11630,0.413844056883402,-1.316310885112,0.004,0.01,1
Gm16599,0.413844056883402,-0.936966678204235,0.004,0.01,1
Gm49180,0.413844056883402,-0.541735836843957,0.004,0.01,1
Gm50230,0.413844056883402,-1.08944474357743,0.004,0.01,1
Rgs22,0.413844056883402,-1.19231331795438,0.004,0.01,1
Sncaip,0.413844056883402,-0.98487232410579,0.004,0.01,1
Stac,0.413844056883402,-1.17878663028314,0.004,0.01,1
9130401M01Rik,0.414029289247539,0.287641442025005,0.114,0.098,1
Wwp1,0.414174079753267,0.380935909233018,0.254,0.24,1
Gm17494,0.41427274479616,-0.203849338018338,0.047,0.061,1
Alyref,0.414356647719782,0.182118946172607,0.343,0.312,1
Kif19b,0.414387200778688,-0.920403366520622,0.004,0.01,1
Zfp990,0.414387200778688,-0.849047598316632,0.004,0.01,1
Cope,0.414599163175362,0.243258869430237,0.216,0.191,1
Kcnh7,0.41493076606047,-0.838183342240967,0.004,0.01,1
Spef1,0.41493076606047,-0.629046559186856,0.004,0.01,1
Rcor3,0.415043965060952,-0.222809361245484,0.047,0.06,1
Dpy19l3,0.415171501711794,0.256649097212563,0.047,0.036,1
Wdr46,0.415233246102152,-0.376258420053878,0.034,0.046,1
Rnf38,0.415347756573668,-0.154244219533195,0.157,0.179,1
Caap1,0.415348891295836,0.465191024445733,0.089,0.074,1
1810019N24Rik,0.415474752564548,-0.861788942583774,0.004,0.01,1
ENSMUSG00000121168,0.415474752564548,-0.731994976335026,0.004,0.01,1
Nckap5l,0.415474752564548,-0.952945729370522,0.004,0.01,1
Spag1,0.415474752564548,-0.641898006153056,0.004,0.01,1
ENSMUSG00000120808,0.415532419936465,-0.718964888626513,0.03,0.041,1
Kat7,0.41581128868133,0.271149707187596,0.216,0.193,1
Mboat7,0.41593708821034,-0.329106586477264,0.123,0.143,1
Aplf,0.416105147929359,1.05317319276559,0.025,0.018,1
Pde1c,0.416105147929359,0.948018642476794,0.025,0.018,1
Krtcap3,0.41617995023339,-0.192296380712934,0.013,0.021,1
Gng2,0.41635023705483,0.241386987889913,0.525,0.516,1
Sgo2a,0.416399277924002,0.267616557469468,0.136,0.117,1
Tdp2,0.416452771479887,-0.378657365254667,0.081,0.097,1
Imp4,0.416487884181728,-0.475426210927613,0.153,0.169,1
Dlgap3,0.416563988578339,-0.54366034166193,0.004,0.01,1
Gm10358,0.416563988578339,-0.487486911985811,0.004,0.01,1
Ptn,0.416563988578339,-0.492547014119541,0.004,0.01,1
Tfap2a,0.416563988578339,-0.313563666990791,0.004,0.01,1
Prkci,0.416786070732991,0.29321863503543,0.047,0.036,1
Sharpin,0.416924866446315,-0.33978901214566,0.144,0.162,1
Rab40c,0.416949798672857,-0.647483867984481,0.042,0.055,1
Gm36264,0.416986554626759,-0.470828679508066,0.017,0.026,1
Inpp5j,0.416986554626759,-0.237537036478645,0.017,0.026,1
Gm38304,0.417109237755207,-0.503360268539527,0.004,0.01,1
Limch1,0.417109237755207,-0.330359703863812,0.004,0.01,1
Megf8,0.417109237755207,-0.380102397291996,0.004,0.01,1
Rbck1,0.417180999421682,-0.506414271093502,0.148,0.166,1
Hint3,0.417647981639225,0.275183532673124,0.034,0.047,1
Gm43848,0.417654907488679,-0.188209202988597,0.004,0.01,1
Klf11,0.417654907488679,-0.495222738474861,0.004,0.01,1
P3h1,0.417654907488679,-0.191285057160933,0.004,0.01,1
Pomt1,0.417654907488679,-0.428717680350475,0.004,0.01,1
Rab3c,0.417654907488679,0.212201612920767,0.004,0.01,1
Prep,0.417795836755745,-0.160991819293993,0.127,0.148,1
Eef1e1,0.41784080354136,-0.170359048127089,0.123,0.143,1
Stk38l,0.417977518211842,0.963394407727149,0.025,0.018,1
Gm16576,0.41820099761011,-0.28685728561674,0.004,0.01,1
Ccdc117,0.418227988446967,0.811929500412454,0.051,0.04,1
Xpa,0.418276692625881,-0.514746908059629,0.064,0.078,1
Ppp1r10,0.418494238858734,-0.259376441051969,0.114,0.135,1
Znfx1,0.418513987904345,0.197886829107517,0.093,0.077,1
Azi2,0.418518380941768,0.185514009562684,0.161,0.142,1
Lipi,0.418727853615249,0.817811574108595,0.025,0.018,1
Gm9949,0.418747507949966,0.403110651989933,0.004,0.01,1
Morn2,0.418747507949966,0.319177743296272,0.004,0.01,1
Spta1,0.418747507949966,1.70692025537296,0.004,0.01,1
Nr2c2,0.419558787505815,-0.142954082224674,0.14,0.161,1
Zfp959,0.419870072929716,-0.153446441317543,0.013,0.021,1
Flad1,0.419956904229464,-0.206876521189751,0.017,0.026,1
Pnpla7,0.420029688741847,0.313380792987877,0.064,0.051,1
R3hdm2,0.420140028900434,0.183272666177331,0.28,0.252,1
Ptgfrn,0.420230900212099,0.946127639960139,0.025,0.018,1
Elp4,0.420300140135327,-0.652280526097552,0.076,0.091,1
Kifbp,0.4205969586528,0.111670188282109,0.089,0.073,1
Wdr70,0.420705980249552,-0.645445661083975,0.127,0.142,1
Cmtm3,0.420751115249815,0.172797986033877,0.085,0.07,1
Cwc22,0.420972752092973,0.412753815110256,0.148,0.131,1
Ppp1r8,0.420974319382512,-0.178883389380107,0.153,0.175,1
Nup35,0.421058941321221,0.175252374497686,0.059,0.047,1
Ssh2,0.42121499243132,-0.396349324632553,0.203,0.224,1
Dlgap5,0.421283894274033,0.486483841678089,0.157,0.142,1
Dnajc16,0.421360262220213,0.910258429725278,0.025,0.018,1
Lrrk1,0.421459450667685,-0.635885479535245,0.093,0.108,1
Thoc1,0.421472590974088,0.19455274696954,0.169,0.149,1
Rab5a,0.421837537588939,0.121062529996117,0.153,0.131,1
Cul4a,0.421864162002158,-0.374086244449608,0.081,0.097,1
Bag1,0.422027795874262,0.158456316085397,0.25,0.225,1
Spg21,0.422179128832324,0.316268255185706,0.208,0.189,1
Nup43,0.42218375397222,-0.627144161951662,0.047,0.059,1
Dgke,0.422392798468814,-0.45300381895135,0.03,0.041,1
Amd1,0.422630095790315,-0.156836789694603,0.051,0.065,1
Hsdl2,0.422718437932432,-0.212647694172345,0.106,0.124,1
Stip1,0.422722691830458,0.131494244376016,0.492,0.47,1
Trp53inp1,0.422901581439327,-0.353853063453897,0.148,0.168,1
Glmn,0.422958654864787,0.677332927820196,0.076,0.064,1
Prpf39,0.423004220207397,-0.533316184991286,0.14,0.156,1
Cdk2ap2,0.42304998214035,0.147869613353237,0.475,0.451,1
Dhx35,0.423199266863086,-0.283616284120981,0.042,0.055,1
Ppm1l,0.423246484024815,0.514387135392155,0.025,0.018,1
Slc20a2,0.423271831516578,0.128052666720412,0.017,0.026,1
Mrpl9,0.423509629584817,-0.269924274736956,0.114,0.134,1
Rabif,0.423509891373469,-0.760658219026185,0.047,0.059,1
Itga2,0.423641447851667,-1.08977330135762,0.021,0.03,1
Gstt2,0.423896906914213,0.242141785497943,0.089,0.073,1
Rpl37,0.424020713213176,-0.111666622259697,0.983,0.971,1
Rpp14,0.424042847806271,-0.114085730319025,0.081,0.098,1
Arhgef18,0.424742018042967,-0.524993838023023,0.068,0.082,1
Zdhhc18,0.424841786728838,-0.304802643093457,0.195,0.215,1
Brix1,0.424970685009678,-0.249712230880779,0.233,0.256,1
Ift140,0.425048976944169,-0.234529552696262,0.03,0.041,1
Bnip2,0.425290431479529,-0.253793914117484,0.246,0.265,1
ENSMUSG00000121395,0.425441162877881,0.366959830957248,0.013,0.021,1
Ccdc69,0.425479061841202,0.572392982372901,0.042,0.033,1
Setx,0.425484858554898,-0.129012450566558,0.331,0.352,1
Gm10138,0.425516461817825,0.595562668410195,0.025,0.018,1
Ms4a14,0.425535052305017,0.805041375404463,0.047,0.036,1
Gfus,0.425839088121837,-0.220856261971364,0.068,0.083,1
Myo3b,0.425843584748006,-0.939828116773391,0.03,0.04,1
Tspan2,0.426562165447723,0.639547371402051,0.055,0.044,1
Nob1,0.42656492859567,-0.449761646139073,0.093,0.109,1
Thoc2l,0.426628925102239,0.12783670860594,0.097,0.081,1
Ldah,0.426674256654026,0.134775889161075,0.148,0.129,1
Vps16,0.426921005472624,-0.527289461347893,0.085,0.099,1
B3glct,0.427033720965908,0.328051302261753,0.025,0.018,1
Elk4,0.427088895771707,-0.518397790691831,0.11,0.126,1
Mrpl50,0.427106621590531,0.305419038843168,0.123,0.107,1
Tmem181a,0.427110635471096,0.876281719446423,0.038,0.029,1
Agap3,0.427267872261911,-0.590675413419304,0.042,0.055,1
Avpi1,0.427269892744442,0.110517237127732,0.017,0.026,1
Inip,0.427506922612296,-0.618032597498217,0.089,0.104,1
Eif5a2,0.427869104725833,0.544657722936561,0.034,0.025,1
Slc25a1,0.42810300615116,0.297489758043437,0.123,0.105,1
Aco2,0.428429678944619,0.141064353066386,0.445,0.408,1
Olfr56,0.42848325787598,0.566503420141475,0.03,0.021,1
Ckap2,0.428484265302669,0.483855662508813,0.119,0.104,1
Paqr3,0.428514393975457,0.831821357540308,0.034,0.025,1
Tent5c,0.428831310771304,0.624389350096771,0.03,0.021,1
Ndufs3,0.428870242521053,0.261117342266649,0.127,0.11,1
Neil1,0.428901987780901,0.763147658988253,0.042,0.033,1
Rev1,0.429117646604238,-0.251346331051914,0.042,0.055,1
Tnks1bp1,0.429227245026807,0.843471071809822,0.038,0.029,1
Stk3,0.429234222237985,0.294155104250621,0.097,0.082,1
Bcl9,0.429297884214281,0.382228849894594,0.055,0.044,1
Rad51c,0.429319095146277,-0.197623291731941,0.03,0.041,1
Lpxn,0.429430776642904,-0.272285035668401,0.309,0.321,1
Tcf3,0.42956783896073,-0.298992558842298,0.157,0.179,1
Ss18,0.429615111616589,-0.216490693008196,0.225,0.244,1
ENSMUSG00000121141,0.429761547081228,-0.162198014271854,0.597,0.623,1
Tmem126a,0.429786783261232,-0.111198913164902,0.254,0.276,1
Zfp719,0.429876455370333,0.668403832809208,0.03,0.021,1
Tjap1,0.43001523502663,0.380386440710078,0.068,0.055,1
Tsn,0.430186207121533,-0.178040159796318,0.508,0.504,1
Atp6v1d,0.430276474751509,0.189727360098911,0.335,0.316,1
Elf1,0.430401400129862,-0.183803499271005,0.483,0.494,1
Gm15564,0.430424876632245,-0.140251394470845,0.038,0.05,1
Prrg2,0.43045905835148,0.316931322355996,0.025,0.018,1
Ptk2b,0.430540491181019,-0.223016082959168,0.513,0.513,1
Rbm15b,0.430555169160989,-0.146595912784393,0.081,0.098,1
Thoc6,0.430600781269435,0.325313966903208,0.059,0.047,1
